"aou","SPEC","nObs","Estimate","std.error","z.value","p.value","term","r2","sig"
2890,"NOBO",257,0.00652863192696754,0.00371111872246833,1.75920858781506,0.078542086147942,"deltaED",0.00225094868292719,"p > 0.05"
2890,"NOBO",257,0.00246190534536589,0.00441446715567196,0.557690262165093,0.577055908345365,"tmax:deltaProp",0.00225094868292719,"p > 0.05"
2890,"NOBO",257,-0.003673618591681,0.00443854281920231,-0.827663208697224,0.407861260548865,"deltaProp:tmin",0.00225094868292719,"p > 0.05"
7360,"CACH",314,0.00219916349654713,0.00423083671715375,0.519793989598017,0.603207168949337,"tmax",0.00368706543477659,"p > 0.05"
7360,"CACH",314,-0.00156297200888527,0.00224320299477787,-0.696759059489417,0.485953591352669,"deltaProp",0.00368706543477659,"p > 0.05"
7360,"CACH",314,0.00347545206151059,0.00446851803462811,0.777763910669734,0.436708207226243,"tmin",0.00368706543477659,"p > 0.05"
7360,"CACH",314,5.80879469870749e-05,0.00266318965804792,0.0218114195553209,0.982598384866885,"deltaED",0.00368706543477659,"p > 0.05"
7360,"CACH",314,0.0023465921990592,0.00307254240932651,0.763729799769813,0.445028278468212,"tmax:deltaProp",0.00368706543477659,"p > 0.05"
7360,"CACH",314,0.00458628598686965,0.0030537786494563,1.50183969217488,0.133138514709157,"deltaProp:tmin",0.00368706543477659,"p > 0.05"
4650,"ACFL",269,0.00961043356986066,0.00421073924272807,2.28236255342998,0.0224679442375726,"tmax",0.00102530199225648,"p < 0.05"
4650,"ACFL",269,0.00639823960404001,0.00276150758015827,2.31693718677872,0.0205071536892669,"deltaProp",0.00102530199225648,"p < 0.05"
4650,"ACFL",269,-0.00350384568494266,0.00432763300890462,-0.809644828416152,0.418144335637368,"tmin",0.00102530199225648,"p > 0.05"
4650,"ACFL",269,-0.000324460253615899,0.00291431849301719,-0.111333148519394,0.911352170076,"deltaED",0.00102530199225648,"p > 0.05"
4650,"ACFL",269,-0.00228228374169407,0.00382872073697529,-0.596095640941704,0.551111336061845,"tmax:deltaProp",0.00102530199225648,"p > 0.05"
4650,"ACFL",269,-0.00638599370986091,0.00366320553592036,-1.74328020834257,0.0812846807743484,"deltaProp:tmin",0.00102530199225648,"p > 0.05"
6100,"SUTA",232,0.00449360760839218,0.00515067172328262,0.872431373966174,0.382973091049183,"tmax",0.00196605953802964,"p > 0.05"
6100,"SUTA",232,0.0023791582797567,0.00220152810554558,1.08068494504507,0.279837282166538,"deltaProp",0.00196605953802964,"p > 0.05"
6100,"SUTA",232,-0.00299971216935884,0.00518264115295938,-0.578799897740547,0.562724200153658,"tmin",0.00196605953802964,"p > 0.05"
6100,"SUTA",232,-0.00602930206362266,0.00305933834018341,-1.9707862920651,0.0487483252985241,"deltaED",0.00196605953802964,"p < 0.05"
6100,"SUTA",232,0.00105319794428191,0.00369122948375815,0.285324428870139,0.775395598839495,"tmax:deltaProp",0.00196605953802964,"p > 0.05"
6100,"SUTA",232,0.00196831654969508,0.00391331399045054,0.502979457947473,0.614978714776854,"deltaProp:tmin",0.00196605953802964,"p > 0.05"
3870,"YBCU",362,-0.00233783440623639,0.00322099234676449,-0.725811847576961,0.46795412290057,"tmax",0.000964281246418563,"p > 0.05"
3870,"YBCU",362,0.00197598312217176,0.00182970414597998,1.07994679167841,0.280165874896259,"deltaProp",0.000964281246418563,"p > 0.05"
3870,"YBCU",362,0.00905423015654161,0.00336576419452805,2.69009640403855,0.00714313804673194,"tmin",0.000964281246418563,"p < 0.05"
3870,"YBCU",362,0.00214174744336416,0.00217246482717651,0.985860584057293,0.32420153121965,"deltaED",0.000964281246418563,"p > 0.05"
3870,"YBCU",362,0.000665711420742529,0.00269423295375194,0.247087550397404,0.80484046841836,"tmax:deltaProp",0.000964281246418563,"p > 0.05"
3870,"YBCU",362,0.000241128119827649,0.00254442245847609,0.0947673288389639,0.924499637855074,"deltaProp:tmin",0.000964281246418563,"p > 0.05"
4280,"RTHU",260,-0.00470490415141763,0.00286135838385292,-1.64429041044566,0.100116229213417,"tmax",0.00278266321091902,"p > 0.05"
4280,"RTHU",260,-0.000241639835585823,0.00192141061167424,-0.125761684731859,0.899920572058615,"deltaProp",0.00278266321091902,"p > 0.05"
4280,"RTHU",260,0.00274687366119164,0.00295051139720681,0.930982223553532,0.351862759635735,"tmin",0.00278266321091902,"p > 0.05"
4280,"RTHU",260,0.000691382106890741,0.00204392707292881,0.338261631761665,0.735166034704597,"deltaED",0.00278266321091902,"p > 0.05"
4280,"RTHU",260,0.00182588697033997,0.00261033715306683,0.699483194419836,0.484250111968696,"tmax:deltaProp",0.00278266321091902,"p > 0.05"
4280,"RTHU",260,0.00421309649447964,0.00323087327541725,1.30401168208479,0.192229599316313,"deltaProp:tmin",0.00278266321091902,"p > 0.05"
6480,"NOPA",284,0.00348546988588044,0.00306850852700171,1.13588404764387,0.256005095454318,"tmax",0.00177454098546415,"p > 0.05"
6480,"NOPA",284,0.00215049090394951,0.002617243616948,0.821662488743493,0.411269013837898,"deltaProp",0.00177454098546415,"p > 0.05"
6480,"NOPA",284,0.00190528830301947,0.00400955990011067,0.475186392144155,0.634654125413704,"tmin",0.00177454098546415,"p > 0.05"
6480,"NOPA",284,0.0063671042365044,0.00327323134875183,1.94520446559097,0.0517503746055152,"deltaED",0.00177454098546415,"p > 0.05"
6480,"NOPA",284,0.000611276481692759,0.00328842724225324,0.18588718455997,0.852533232287122,"tmax:deltaProp",0.00177454098546415,"p > 0.05"
6480,"NOPA",284,0.00610001293234246,0.00397909482923667,1.53301521932129,0.125272105051016,"deltaProp:tmin",0.00177454098546415,"p > 0.05"
6770,"KEWA",149,0.011537025463715,0.00585354248444763,1.97094759188438,0.0487298706689632,"tmax",0.00226835725496966,"p < 0.05"
6770,"KEWA",149,0.00176320604336711,0.00324428686472466,0.543480313821372,0.586799141529167,"deltaProp",0.00226835725496966,"p > 0.05"
6770,"KEWA",149,-0.0161578196755726,0.00612032739149674,-2.64002538459322,0.00828998175823759,"tmin",0.00226835725496966,"p < 0.05"
6770,"KEWA",149,-0.000508652008831975,0.00442549693412052,-0.114936698952444,0.908495296280215,"deltaED",0.00226835725496966,"p > 0.05"
6770,"KEWA",149,-0.00569101609445103,0.00413333736416386,-1.37685738981586,0.168556343318629,"tmax:deltaProp",0.00226835725496966,"p > 0.05"
6770,"KEWA",149,-0.00325610772962822,0.0045862896459355,-0.709965567158166,0.477725488954471,"deltaProp:tmin",0.00226835725496966,"p > 0.05"
6630,"YTWA",95,0.00702234227004954,0.00767223976722314,0.915292337454044,0.360038180677811,"tmax",0.0135138541629619,"p > 0.05"
6630,"YTWA",95,0.000405792452807162,0.00400548745111172,0.10130913097594,0.91930506801873,"deltaProp",0.0135138541629619,"p > 0.05"
6630,"YTWA",95,-0.0135582931476667,0.00905030425577574,-1.49810357359135,0.134106342785292,"tmin",0.0135138541629619,"p > 0.05"
6630,"YTWA",95,-0.00276886284050877,0.00498102597201278,-0.555882032349633,0.578291501955618,"deltaED",0.0135138541629619,"p > 0.05"
6630,"YTWA",95,0.000238537411399374,0.00607248040793152,0.0392817095116207,0.968665789055704,"tmax:deltaProp",0.0135138541629619,"p > 0.05"
6630,"YTWA",95,-0.00769272479232043,0.00703691578034927,-1.09319551809935,0.274307964456489,"deltaProp:tmin",0.0135138541629619,"p > 0.05"
7290,"BHNU",91,-0.00582650303481381,0.0160692771320638,-0.362586505100961,0.716913792591015,"tmax",0.00924205179022364,"p > 0.05"
7290,"BHNU",91,-0.00170560635789057,0.00529134791659443,-0.322338728198451,0.747196096656531,"deltaProp",0.00924205179022364,"p > 0.05"
7290,"BHNU",91,-0.0273706972503495,0.014184824913454,-1.92957596708783,0.0536593989912892,"tmin",0.00924205179022364,"p > 0.05"
7290,"BHNU",91,0.00169698880431096,0.00522480285763771,0.324794800980915,0.745336379627633,"deltaED",0.00924205179022364,"p > 0.05"
7290,"BHNU",91,-0.00690867429820942,0.00905697089757119,-0.762801865694646,0.445581568291647,"tmax:deltaProp",0.00924205179022364,"p > 0.05"
7290,"BHNU",91,-0.0105764711647044,0.00955698345041411,-1.10667463426926,0.268434626098305,"deltaProp:tmin",0.00924205179022364,"p > 0.05"
4160,NA,95,-0.00917332439735671,0.00809662832926821,-1.13298079451126,0.257222318615707,"tmax",0.0159344050819022,"p > 0.05"
4160,NA,95,0.00286870378975299,0.0040248589762582,0.712746410911507,0.476002691827281,"deltaProp",0.0159344050819022,"p > 0.05"
4160,NA,95,2.50383820709589e-05,0.00843889116278063,0.00296702275073644,0.997632661829005,"tmin",0.0159344050819022,"p > 0.05"
4160,NA,95,0.00199062026603419,0.00516820460008899,0.385166691349626,0.700113919631265,"deltaED",0.0159344050819022,"p > 0.05"
4160,NA,95,-0.00489551007963454,0.00704649610509799,-0.694743884991683,0.487215820466086,"tmax:deltaProp",0.0159344050819022,"p > 0.05"
4160,NA,95,0.00815347765714292,0.00789724837047845,1.03244538789261,0.301863518789777,"deltaProp:tmin",0.0159344050819022,"p > 0.05"
6370,"PROW",60,0.00532015271015973,0.0075840767606692,0.701489829025714,0.482997379827921,"tmax",0.0138545392287425,"p > 0.05"
6370,"PROW",60,-0.000596284732198008,0.00390319747710831,-0.152768271576094,0.878581019600832,"deltaProp",0.0138545392287425,"p > 0.05"
6370,"PROW",60,0.0114890762815903,0.00717820876735368,1.60054919743243,0.109476802043465,"tmin",0.0138545392287425,"p > 0.05"
6370,"PROW",60,0.00566794480365709,0.00639381789545145,0.886472667244598,0.375362876488418,"deltaED",0.0138545392287425,"p > 0.05"
6370,"PROW",60,-0.00149562118546962,0.0047142687644021,-0.317254119400914,0.751050787848144,"tmax:deltaProp",0.0138545392287425,"p > 0.05"
6370,"PROW",60,0.00409512731654939,0.00500676337887973,0.817919083978297,0.413403392440127,"deltaProp:tmin",0.0138545392287425,"p > 0.05"
4171,NA,43,-0.00635334096370072,0.00716441396221927,-0.886791438518816,0.375191197860847,"tmax",0.0139640221213551,"p > 0.05"
4171,NA,43,-0.00875149468673514,0.00960207231374697,-0.911417285850463,0.362075549164044,"deltaProp",0.0139640221213551,"p > 0.05"
4171,NA,43,-0.00190292503211177,0.017068416946017,-0.11148807989225,0.911229317539364,"tmin",0.0139640221213551,"p > 0.05"
4171,NA,43,0.00033800766867744,0.00904550926062262,0.0373674559318481,0.970192020943359,"deltaED",0.0139640221213551,"p > 0.05"
4171,NA,43,-0.0322954016031419,0.00897572000910972,-3.59808478543942,0.000320569124595105,"tmax:deltaProp",0.0139640221213551,"p < 0.05"
4171,NA,43,0.00621827251101015,0.0117999016305825,0.52697663977926,0.59820981074454,"deltaProp:tmin",0.0139640221213551,"p > 0.05"
6860,"CAWA",47,-0.0132594107166179,0.00686123800732655,-1.93250994972908,0.0532965951831084,"tmax",0.00838048539486502,"p > 0.05"
6860,"CAWA",47,-0.00746797484040898,0.00640227695722679,-1.16645607340983,0.243430098722761,"deltaProp",0.00838048539486502,"p > 0.05"
6860,"CAWA",47,-0.0200401716763394,0.00979206465728467,-2.04657264608958,0.0407000628942689,"tmin",0.00838048539486502,"p < 0.05"
6860,"CAWA",47,0.0065945775322378,0.00677050087588189,0.974016199559065,0.330048495864977,"deltaED",0.00838048539486502,"p > 0.05"
6860,"CAWA",47,0.00720968085109545,0.00952465305181796,0.756949446018861,0.449080150256879,"tmax:deltaProp",0.00838048539486502,"p > 0.05"
6860,"CAWA",47,0.0183773948938761,0.0119704194311752,1.53523399907065,0.124726359726658,"deltaProp:tmin",0.00838048539486502,"p > 0.05"
3880,"BBCU",63,-0.00560516020311497,0.00726863409151516,-0.771143537086012,0.440621857186325,"tmax",0.00433153955806609,"p > 0.05"
3880,"BBCU",63,-0.00166954651505145,0.00725251887863721,-0.230202298399969,0.817934575951791,"deltaProp",0.00433153955806609,"p > 0.05"
3880,"BBCU",63,-0.0189178016134728,0.00863066368802176,-2.19192895208375,0.0283846371631857,"tmin",0.00433153955806609,"p < 0.05"
3880,"BBCU",63,-0.00392836856397609,0.00543271808307477,-0.723094499641832,0.469621828320526,"deltaED",0.00433153955806609,"p > 0.05"
3880,"BBCU",63,-0.0171666627837758,0.00895705974865394,-1.91655110778462,0.0552949844524548,"tmax:deltaProp",0.00433153955806609,"p > 0.05"
3880,"BBCU",63,0.00744032836184288,0.0137229468916157,0.542181531460178,0.587693456788228,"deltaProp:tmin",0.00433153955806609,"p > 0.05"
