"stateroute","year","ED","propForest","meanPatchArea","deltaED","deltaEDrecent","recentChange","deltaProp","tmax","tmin"
55143,NA,NA,NA,NA,-0.000218741850868985,0.000406497829454983,0.0743338008415141,0.00154860333481616,0.0263855299728185,0.0273407596966389
55906,NA,NA,NA,NA,-8.49059792467073e-05,0,0,NA,0.0393282745380313,0.0987574327632214
58001,2016,0.262296807883433,0.677800471658385,262.776326530612,-0.00115269940200455,0.00265307841320644,0.0920648838228851,-0.00316558578286868,0.0153296129641198,0.0665965607017213
58002,2016,0.298826087380439,0.477569883876252,113.381944444444,-0.000926649961487085,0.000438754716613254,0.0189393939393962,-0.00805651160749976,-0.00685098216699423,0.0616404386008191
58003,2016,0.191666128779426,0.769652094532914,497.573770491803,-0.00149526505546386,0.00651458289149737,0.174272323630981,-0.00130116460271648,0.0252568955989066,0.0746767002070051
58005,2016,0.238271326206514,0.698030078187505,399.559598494354,-0.00137281766190107,-0.000710197693611081,0.0206931397612587,-0.00299063371992348,0.013492526159042,0.0635490132493232
58007,2016,0.225397708046408,0.684743227486201,348.738748627881,-0.00298742809356619,-0.00395714387321622,0.0529839547500866,-0.00159535833058532,0.0126081825176441,0.0723250014235586
58008,2016,0.258859175645312,0.676415574397093,330.807954545455,-0.00171654869786713,0.00227709452033464,0.053062159510278,-0.00256540256939908,0.000765513652617917,0.0607000672594463
58009,2016,0.237809866598753,0.697932607465872,403.21875,-0.00284715539138019,-0.00128465468707389,0.0180482553353176,-0.00318945952098156,0.0107624168526054,0.0650277004246019
58010,2016,0.234370160424631,0.688519095240722,307.339015151515,-0.00300873616279218,-0.00294034036667276,0.0390907039711193,-0.00245944833614072,0.0097954134108145,0.0748506898050893
58011,2016,0.160358967540121,0.797668333645094,698.104536489152,-0.00091878381941643,0.00401607330798687,0.174843014128729,-0.00251520676467208,-0.00340252713439593,0.0850156560512487
58015,2016,0.209868346129136,0.770272912651191,509.197443181818,-0.00214221712252383,0.0104558141933488,0.195233509870005,-0.0018708730583364,-0.00327458240665015,0.0465667189342462
58016,2016,0.0766540911119224,0.902616526712912,2354.53968253968,-0.00168820737495436,0.000961421443349153,0.0227797001153402,-0.000480467323840839,0.0372386064531269,0.0527453840058387
58017,2016,0.102833982457807,0.89875769186114,2008.27830188679,-0.000287430205925504,0.00325089980262394,0.4524089306698,-0.00143470229990608,0.0302685263737105,0.0361647950521774
58116,2016,0.0723116563345485,0.920969174172269,2651.85628742515,-0.00130531981042417,0.00135589554613269,0.0415498343104769,-0.00036068485202648,0.0363346827810443,0.0535379718720548
59003,2016,0.139103158594747,0.295196107691476,130.419469026549,-0.00490296269737462,-0.000432656772981405,0.00352975781939421,-0.0058203552993444,0.032277669636745,0.081812202154092
59004,NA,NA,NA,NA,-0.00814413098196775,-5.55815818518157e-05,0.000272989626394178,-0.0074195059591396,0.0402475970267308,0.0699186045694025
59005,2016,0.142255907346983,0.315762935207429,112.991980753809,-0.0061129836136111,8.5159023270831e-05,0.000557233774232386,-0.00493716160493388,0.0260024669495497,0.0916538529817052
59006,2016,0.212596669074855,0.381489480536562,103.319050077439,-0.00433046955865337,0.000583302674995567,0.00538789308729795,-0.0068264712666246,0.0179239342500271,0.0902571580981377
59007,2016,0.194135347772937,0.432847224398959,152.166666666667,-0.0035700404350688,0.000450584584521851,0.00504850959216845,-0.00573347334106512,0.0257093184743124,0.0934324450242815
59008,NA,NA,NA,NA,-0.00784965524549094,-0.000479351311530415,0.00244266172991874,-0.004855374663508,0.0111841040212271,0.0840293612310184
59009,2016,0.195304278263841,0.387000943649009,122.053888548683,-0.00361134087475875,0.000629099339445716,0.00696804163619965,-0.00603477133015676,0.027174178791342,0.092779918900619
59010,2016,0.242974989030276,0.378672663448881,94.8867509620671,-0.00484616059675296,0.000750329091706914,0.00619318387599166,-0.00218490566037736,0.0305990859016125,0.0935459735659529
59011,2016,0.217015226020499,0.251211564666153,45.3335709194583,-0.00530884531074116,-0.000545055986729048,0.00410677618069798,-0.0097892845152754,0.0500807161937803,0.0753712405608253
59012,NA,NA,NA,NA,-0.00855466042540826,-0.000573337077041186,0.0026808174657094,-0.00482859773924552,0.028431395878587,0.0854776849218966
59013,2016,0.229417992912471,0.287449459560425,54.5740595611285,-0.004621712936495,-0.000590283439247247,0.00510878496659643,-0.00829195501462292,0.0441268421168664,0.0702332236419372
59014,2016,0.226873736863922,0.413975734900893,133.114640883978,-0.00371867261445812,0.000618547401564001,0.00665342142956175,-0.0028823449819268,0.0530007345647459,0.0945804001908566
59015,NA,NA,NA,NA,-0.00584033535929156,-0.000405874937222633,0.00277980569438989,-0.00325839679399796,0.0294438722626205,0.0908217661974861
59019,2016,0.232934767244911,0.667315105183595,316.529545454545,-0.00043544403264872,-0.0018830271218194,0.172975352112676,-0.00196160637066888,0.0357516080545635,0.0770324380904827
59020,2016,0.174453316187614,0.337635071743024,140.734731084777,-0.00390502496407928,0.000936016288432984,0.0095878136200717,-0.00275617431772504,0.0342333317339343,0.0795830169969506
59021,2016,0.217313560729931,0.677205837348186,329.224229543039,0.000304108702685215,-0.000520254968653544,0.0684301322599193,-0.00286935916829156,0.0322990662827456,0.0597667477040644
59022,2016,0.264043437743348,0.516331706403748,115.013744075829,-0.00167810623694166,0.000582971281217648,0.0138959326503693,-0.00415679799832344,0.0487773153048767,0.113200667586808
59023,2016,0.242410266909475,0.386784909970583,99.1021535063501,-0.00408124737346853,0.000129306164671383,0.00126732004055407,-0.00188554249323836,0.048938060015735,0.0934232588216743
59024,2016,0.260436754921896,0.299897736130612,51.4552147239264,-0.00330085839672184,0.00112514094058919,0.0136345253914145,-0.00354219159338548,0.0546894469929153,0.0932956143079546
59025,NA,NA,NA,NA,-0.00545039059524515,-0.000330080488857659,0.00242243547936265,-0.00576312069943212,0.0585971039782307,0.0683012424019917
59026,NA,NA,NA,NA,-0.00733253969292221,-0.000946263567108419,0.00516199628907188,-0.00744696345329512,0.0509265881121113,0.0803442278275118
59027,NA,NA,NA,NA,-0.00713845028069654,-0.000466493637164,0.00261397708925967,-0.00591989572495168,0.0371284924693691,0.079293378209159
59028,2016,0.172232023160806,0.555192226643822,295.879232505643,-0.000224492086653946,0.0023635204594887,0.421132075471697,-0.0103356156695476,0.0177013782183443,0.103368193072216
59029,2016,0.178821507115953,0.360763784358921,137.105676855895,-0.00400708722759331,0.00221533313876396,0.0221141493852082,-0.00961114468837108,0.0171719107912005,0.102784718196286
59030,NA,NA,NA,NA,-0.00325311479831656,0.000190398368920638,0.00234112081158853,-0.00296862790208764,0.00384416672892752,0.114503432210039
59031,NA,NA,NA,NA,-0.00544940094974897,0.00017298116564593,0.00126972610194079,-0.0104562996033789,0.00934898310178377,0.104641868072336
59032,2016,0.172799490541545,0.467499571369088,218.970363288719,-0.00137243535837627,0.00215948335687399,0.0629387269482444,-0.0110984381506005,0.0145766021310128,0.105898461893872
59033,2016,0.137805529783628,0.304126179355395,102.258517034068,-0.00831569473941436,0.0012476482426636,0.00600141434605604,-0.00665115715401104,0.0100503300274821,0.0816930250468873
59104,NA,NA,NA,NA,-0.00857384121848854,-0.000155055977303156,0.00072339094392742,-0.00749264007945573,0.040039432317816,0.0705652005943413
59107,2016,0.200154946724487,0.426900361206975,150.778962331201,-0.00368829548541589,0.000531245912525541,0.0057614246431846,-0.00644658865669236,0.0261955776349917,0.0934962609474839
59114,2016,0.223294029771115,0.418987355279304,135.772475795297,-0.00375521528037134,0.000593288160913391,0.00631961809502142,-0.00287544149815932,0.0526807936223656,0.0940657051862833
59131,NA,NA,NA,NA,-0.00550942708519042,0.000134700944095151,0.000977966979232615,-0.0103669016009604,0.00975839468149005,0.104155201884319
59132,2016,0.168133088974667,0.434313065620033,197.084636614535,-0.00234211294560317,0.00223409776509131,0.0381552524063431,-0.0110785299555613,0.0144864101911183,0.10624143196529
60002,NA,NA,NA,NA,-0.00109169419411794,0,0,0.000129280848958276,0.0284658595873998,0.0467873182852957
60003,2016,0.116495480143932,0.507518773921279,496.194,-0.00140805943830637,-0.000793710864224292,0.022547652254765,0.00147024709364764,0.00969586204592772,0.0836670493646058
60004,2016,0.0981166559219874,0.844333589953829,2849.96478873239,-0.00064648097302157,0.00113914464007411,0.0704827945515486,0.000459162916460643,0.0108234275897152,0.0835251837047924
60005,NA,NA,NA,NA,-2.2954895257014e-05,0,0,0.000167398215204948,0.0596427681335878,0.0573448232896099
60007,NA,NA,NA,NA,-1.99930758670308e-05,1.87984719512979e-07,0.000376099647224311,0.000406599402760004,0.0193383652687603,0.0823002024889653
60009,NA,NA,NA,NA,0.000109230021387617,-7.89128959454571e-05,0.0288978780532961,0.00225782916816196,0.0296821100618395,0.0706110063424474
60010,2016,0.164288118279887,0.567066798141249,483.417785234899,-0.00147286189219723,0.000358209190230746,0.00972824925754214,0.00670984858773076,0.0240732638561466,0.0708126082058751
60013,NA,NA,NA,NA,-0.00244023869152872,0,0,-0.00128200146114744,-0.00246701079830982,0.00786719283904073
60014,NA,NA,NA,NA,-0.0011203195514842,0,0,-0.000396174615373755,0.0181721260142576,0.0360663870308506
60015,NA,NA,NA,NA,-0.000174356588562459,0,0,NA,0.00147632390963348,0.0689595099770967
60019,NA,NA,NA,NA,-0.00324456398221474,0.000409947809002983,0.00505396486246085,-0.00142331080169196,-0.0167983222058226,0.083264901574935
60020,NA,NA,NA,NA,-0.00132950372965523,0.0104745973129649,0.315143074195999,-0.00186665824995528,-0.0353262948916523,0.0766768961759731
60022,2016,0.107414152225555,0.430040233314725,561.288944723618,-4.83607269979675e-05,0.000170024087013221,0.140629885088673,0.00276905307332476,0.00384995110499534,0.0706673201216152
60025,NA,NA,NA,NA,-2.10535344595675e-05,0,0,NA,-0.0296582912170481,0.0322624277530121
60027,NA,NA,NA,NA,8.55401951288526e-06,-8.78315162392836e-05,0.410714593797592,2.44400740839746e-06,-0.00859718179346664,0.0308269442077879
60028,2016,0.0755045017075442,0.898515132374825,2934.59440559441,0.000945149931632241,0.00252589811599661,0.106899361951367,-0.00296374011069596,0.024362451261765,0.131629199558711
60030,NA,NA,NA,NA,-1.50986275036287e-05,0,0,NA,-0.039990530480564,0.00213693295248488
60031,NA,NA,NA,NA,-1.03367267032106e-05,0,0,NA,-0.0254917339431785,0.0435439905922531
60055,NA,NA,NA,NA,-3.96966286230162e-05,0.000122494408552644,0.12343054088137,0.000147701334749648,0.0646594426877244,0.0570692472910052
60059,2016,0.127349181548399,0.803985965442103,1659.56277056277,0.000176556079519126,0.0011327794142427,0.256639004972917,-0.00319145678794856,-0.00474326437993002,0.105810673694994
60060,2016,0.125450778274456,0.731452006596042,1395.43776824034,7.79286808591051e-05,-0.000823380403996321,0.422632794457276,-0.0003248528151286,0.0268297326688693,0.0718507190097643
60061,NA,NA,NA,NA,0.000118717498196075,0,0,0.000258335319244379,0.029500106192829,0.0516628743154885
60069,2016,0.104526407661187,0.826163059831038,3202.48598130841,-0.00266653077838065,0.00132555127056513,0.0198842823238684,-0.00114869035219688,-0.0487099276050098,0.0477047238737673
60071,NA,NA,NA,NA,-0.000546650906068295,2.79066244346417e-05,0.00204200700116686,-0.000731711692676303,-0.00457527211418587,0.079646467489345
60074,NA,NA,NA,NA,-1.21393662304903e-05,0,0,NA,-0.00452326647183246,-0.0102804375047356
60076,2016,0.193308026276908,0.43918915847233,240.318407960199,-0.00157978187321933,8.1831200418242e-05,0.00207196200451355,-0.00326973346244244,-0.0363934856654439,0.0896435686693182
60080,NA,NA,NA,NA,-3.92553548768544e-05,0,0,NA,-0.0327816209073272,0.0062960593336194
60111,NA,NA,NA,NA,0.000854321694333142,3.97506837117312e-06,0.000186115764005077,0.00167763785537111,0.0349835464631239,0.0663366842758943
60112,NA,NA,NA,NA,-2.71643732338841e-05,0,0,-1.30450379936732e-06,0.040683025727748,0.0533546173203639
60114,NA,NA,NA,NA,-0.00260623671431636,0,0,-0.0001514909218558,0.00723694437952749,0.031669508918802
60116,2016,0.140426025079387,0.305068874482254,172.954007884363,0.00233848623002362,1.39072387177475e-05,0.000237884466270421,0.00115279867048956,0.000309302641694492,0.0523318681664227
60121,NA,NA,NA,NA,-1.06135461322931e-05,0,0,1.584108226272e-07,0.0064426552090137,0.0790007886727429
60126,NA,NA,NA,NA,-0.000811819059716384,-2.63700674366964e-07,1.29930762876688e-05,-0.000229601343147824,-0.0248079879346483,0.0536952279604395
60130,NA,NA,NA,NA,-1.99429015734712e-05,0,0,NA,-0.0304226870023296,0.00254171973698935
60153,2016,0.191415567162827,0.348143926813804,204.538802660754,-0.00147232873403581,-0.000622716705413501,0.0169178714241776,-0.000154660185380879,0.01143312995271,0.0222896363547679
60155,NA,NA,NA,NA,-0.00107563939732482,-2.3312978645924e-05,0.000866944022463472,-0.000790139421475856,0.0695544031487348,0.0446758033164884
60163,NA,NA,NA,NA,-0.0049776885683632,-1.18266916604159e-05,9.50376183482678e-05,-0.00371184659992468,-0.00684470160915016,0.0367406113664979
60164,NA,NA,NA,NA,-0.00662867082864658,1.25444806375885e-05,7.5698316974052e-05,-0.00268928575908744,-0.0162625124678661,0.0539154927252814
60166,NA,NA,NA,NA,-0.000108093473908993,1.84366069703708e-09,6.82246811158764e-07,-4.15878581869383e-05,0.000955754683064707,0.0274036668483351
60221,NA,NA,NA,NA,-1.05527845939043e-05,-9.07213977647744e-08,0.000343876621217792,3.25125274832395e-07,0.00675149157202517,0.0798550080300792
60263,NA,NA,NA,NA,-0.00500203046152323,-1.17522392912711e-05,9.39797498769514e-05,-0.00372420628313888,-0.00683203697890189,0.036736535610354
60900,NA,NA,NA,NA,-0.00101194792448863,-4.42501371752946e-06,0.000174910728524516,-0.00521117850301496,0.0770483743480422,0.0696139842260861
61001,2016,0.143540760850186,0.269502045590155,90.8405448717949,-0.00210639921456945,0.00241049205892629,0.0457746478873237,-0.00331868178889888,-0.00312670553967638,0.040964435384763
61003,NA,NA,NA,NA,-0.00368758151667598,-0.000133920253400421,0.00145266216130878,0.0005390581330352,0.0243384176438272,0.0814114387218777
61004,NA,NA,NA,NA,-0.00291436244935237,0.000623057781836901,0.00855154830828069,-0.00131515500981026,0.0243404819101059,0.08594328223519
61005,NA,NA,NA,NA,-0.0036017954095533,0.000287474600965676,0.00319257001886544,-0.000531915125301921,0.0223199473398366,0.0830052659366121
61008,2016,0.22321788590415,0.557627977698936,237.339405560882,-0.000308340372810723,0.00033789491468153,0.0438340151957914,-0.0041100636368756,0.0214519204557669,0.0816073302808529
61009,2016,0.217743506945411,0.521018246291748,194.031100478469,0.000265525193844098,0.000715204957612348,0.107741935483874,-0.0041789382846644,0.0309534779393871,0.0824989305234879
61011,2016,0.211191821361313,0.536910119788603,226.434615384615,-0.00181101033729589,-0.000674865368918781,0.0149058314029606,-0.00351714294834088,0.0271690875834619,0.0298842276836166
61013,2016,0.193840813073808,0.602344901367859,291.631078224101,-0.00160186893442354,9.17000534917112e-05,0.00228982662741283,-0.00245389343143784,0.0279606297991071,0.0274597804305044
61014,2016,0.14468126004,0.765856906833378,748.72706935123,0.00192584930961414,0.000448510533132579,0.00931558935361232,-0.00277060516885508,0.0531159270706098,0.0559133447792989
61015,2016,0.248985597128663,0.458279176865677,140.892494929006,-0.00237940976597808,0.000409060019661289,0.00687666370896214,-0.0044496933149476,0.0283094409124571,0.0353991556994598
61016,2016,0.221009331148942,0.608296531091958,272.187250996016,-0.000894472540779259,0.00186979129567633,0.0836153693012142,-0.0020573936890092,0.0316037586913011,0.0728584268836307
61017,2016,0.14977648918324,0.828274845578752,1032.23564954683,0.00148543529627829,-0.00860104531306061,0.231610096639288,-0.00224858669407624,0.0465470446073089,0.0380497517038256
61018,2016,0.229761165256506,0.686331798222127,356.411568409344,0.000841726464603191,0.00104958766198993,0.0498778501628662,-0.0025916675591732,0.0324702864465875,0.0737245841521873
61019,2016,0.238024894117437,0.417670449727539,131.16608269096,-0.00291606603323084,0.00010710986347956,0.00146923783287429,-0.00123229897933228,0.0354411123288636,0.0706161753222376
61022,2016,0.177752714410998,0.760122156269631,795.297180043384,0.000235521931943284,0.000464409443268449,0.0788732394366198,-0.00201346372734192,0.0671318773048261,0.0319840273312988
61025,2016,0.205540294107057,0.561546233010901,271.64856557377,-0.0016581487309935,0.00155038431316071,0.0374003678724714,-0.00250958929641784,0.055204562003891,0.0316813514937627
61026,2016,0.211662819667326,0.438097658826116,194.035496957404,-0.00245438557924819,0.000132813072470123,0.00216450216450188,-0.00248479519308272,0.0500197137892583,0.0359778507331869
61028,2016,0.133780190926064,0.87068398679659,1181.87164179104,0.000887889924734789,0.000479404307161813,0.021597465803208,-0.00169638753460836,0.0827794610219787,0.0345769689107881
61029,2016,0.184948525115088,0.635138794532783,357.46256684492,-0.000811626150286711,0.000517836867134469,0.0255209552797943,-0.00375265450779368,0.0345332621647756,0.0468536928449347
61030,2016,0.189905576688171,0.586694812523513,348.467586206897,-0.000895837107014635,0.0075334290106685,0.336374948154293,-0.00296813387395672,0.0452780540548004,0.0279149244569395
61035,2016,0.191580969678439,0.415256383636534,173.824259789876,-0.00371023275659469,0.000433523703478905,0.00467381678638188,-0.00562102270523352,0.051278463610579,0.0306330870496683
61036,2016,0.204320440148217,0.686218804450107,481.560821484992,0.00138833030579224,0.00304808042970281,0.0878200358224822,-0.00337368925788024,0.0491379613406918,0.0285849944305105
61037,NA,NA,NA,NA,-0.00463618253726294,-2.9234026736602e-05,0.000252224984686309,-0.00529536807727808,0.0518745661429148,0.0417197022408966
61039,2016,0.201474558937428,0.55242258137674,279.436147186147,-0.00126351643367266,0.00435606789988746,0.137903007315091,-0.00345772517405016,0.0458459810416705,0.0413633946937638
61040,NA,NA,NA,NA,-0.00318981066293165,-9.27036204794451e-05,0.00116249684104127,-0.00471047248617004,0.0476466463794598,0.0596605602143854
61041,2016,0.162920926523775,0.455720354889569,249.330028328612,-0.0032674279826335,-0.000983790752884711,0.0120436105476674,-0.00560232588845368,0.0398351611688402,0.0184206813783556
61043,2016,0.168323806080403,0.411907715516435,175.425663716814,-0.00148446444786608,0.00157921749772988,0.0425531914893618,-0.00438906100974336,0.0335464679801877,0.0224844269887248
61045,2016,0.160948738263336,0.743848529542573,681.045454545455,-0.00266864699713086,-0.000136526960971883,0.00204638472032707,-0.000188158975303083,0.0449577303157603,0.0760335423709527
61046,2016,0.153125344019023,0.767680926484511,810.867441860465,-0.00205006715251327,-0.000990774785882581,0.0193315576939604,-7.94381206103179e-05,0.0443743608029786,0.0681262266346835
61047,NA,NA,NA,NA,-0.00198430395876169,-0.000124112081483732,0.00250187640730575,-0.00283223769945844,0.0486148818393364,0.0321563038421654
61048,NA,NA,NA,NA,-0.00132634218910725,-2.08649350161572e-05,0.000629247420085495,-0.00177644056727588,0.0488323543346368,0.0374275629774148
61049,2016,0.172442031297308,0.57511699406038,357.80783817952,0.000264488873626094,-0.000166626364761363,0.0251997541487392,-0.00206372848843468,0.0485126224076936,0.0114563615870479
61051,2016,0.164901621420993,0.427762245379616,207.087890625,-0.000792192650149878,-0.000334854298036452,0.0169077205133423,-0.0013472439070638,0.0456156703802255,0.0322588349929216
61053,2016,0.221768811582375,0.353605039659262,95.1252144082333,-0.00484990690912801,0.000510086969828349,0.00420698359276394,-0.00025096278915556,0.0581618725802146,0.0738901880187504
61054,NA,NA,NA,NA,-0.00511871680976437,-0.000600571466849609,0.00469314079422382,-0.0051880135174778,0.0539050093600718,0.0591491153183294
61055,2016,0.178029710258327,0.362525816317265,155.591210613599,-0.00509274554239865,-0.000656879167077212,0.00515933232169951,-0.00166847308437612,0.0596814794256645,0.0606568684425685
61056,2016,0.167332002661344,0.760350919782057,795.931764705882,-0.0011010411609214,0.000287712862563183,0.0104523926179985,0.000736455017892124,0.0569379032545178,0.0639637795795912
61057,2016,0.195052710954711,0.587280934286095,358.295103092784,-0.00314791384594587,0.000675916870673865,0.0085887594610553,0.000821238997868758,0.0599258027998932,0.0740024851065602
61059,2016,0.166029481239752,0.572565693619015,325.192784667418,-0.00121625001488751,0.000734450492081817,0.0241545893719803,-0.000620908416008641,0.055795077749257,0.0446245004906319
61060,2016,0.169318321132954,0.647729384918987,481.722058823529,-0.00281739607977871,-0.000747446225396547,0.0106118728674494,0.000957759401410239,0.0490340302817368,0.0811698317344824
61061,2016,0.166701658618518,0.526909490428852,308.467780429594,-0.00322387986685392,0.00107625731518643,0.0133535660091046,0.000404737978226164,0.0494322487727358,0.0366028511842536
61062,2016,0.177900262910957,0.601573661563433,386.218453188602,-0.000862719632898733,0.00147940249046841,0.0685925037081919,0.00130500207116352,0.049593639600933,0.00972653805394971
61063,2016,0.167465738604399,0.467811256551061,238.551684088269,-0.00334940587767708,0.00010477142746515,0.00125122402350129,-9.61163965006406e-05,0.0560516709139095,0.0515218935386772
61064,NA,NA,NA,NA,-0.00638282043458817,-0.000121206548497246,0.000759579873752577,-0.00127041180969736,0.0515859393933749,0.0450229729527037
61065,NA,NA,NA,NA,-0.00423309083353617,0.000343484788255133,0.00324571148375947,-0.00022263336535628,0.0522572751927272,0.0444377313341401
61067,NA,NA,NA,NA,-0.00578207533554625,-0.000184730841391256,0.00127795527156551,-0.00349156684466252,0.0468216342908762,0.0449632737328012
61068,NA,NA,NA,NA,-0.00184790643264469,-0.000199778467876749,0.004324428214492,-0.00098077909162948,0.037133729911527,0.0352559222397322
61069,2016,0.230785664577512,0.354224879907099,104.795369211514,-0.00149894555153894,0.000452661927112963,0.0120794761797244,-0.00478577880061508,0.0549869787756663,0.0338478073216676
61070,NA,NA,NA,NA,-0.00561830028725566,9.63357388075459e-05,0.000685871056241478,-0.00654776501085964,0.0609315957163938,0.036382470081883
61072,2016,0.210473859844271,0.508994438264739,241.853065539112,-0.0002546829810901,0.000133481646273637,0.020964360587002,-0.00363274749721912,0.0616480599814728,0.0276134558727345
61073,2016,0.198265122055658,0.76573141361358,804.902240325866,0.000303342071662045,0.000864145145383688,0.113949923352068,-0.00166101872249896,0.0607446938363845,0.0414712674507031
61074,2016,0.204917411880091,0.553699222160647,261.791705937795,-0.00316334626409859,0.000725611287641093,0.00917523694293213,-0.00223623830350488,0.0440674054756195,0.024209113414826
61076,2016,0.205203899647151,0.52276338780151,333.242074927954,0.00043218904201863,-0.00031193560564105,0.0288702928870283,-0.00367957432091844,0.108414008618916,0.0269867345129286
61077,2016,0.191544033657277,0.611606989424482,432.172857142857,-0.000501705304741091,-0.00198531032098545,0.158284977433913,-0.00205784895063616,0.0777159641999465,0.0357603923192382
61078,2016,0.180862421327694,0.772002318227573,930.480392156863,-0.000323901129627558,0.00104930300657849,0.129583124058263,-0.00092086506492052,0.0535407912958161,0.0333527454708874
61080,2016,0.200521967084877,0.375138814841373,134.389491242702,-0.00416437539723744,0.000451657513229592,0.0043382977771813,-0.000977535859045599,0.0388412256215845,0.0252296657683124
61084,2016,0.119313565601206,0.858265479834649,2298.20212765957,0.00274001664637187,0.0028882845695284,0.0421644820786452,-0.00317290177250088,0.0225229353473823,0.0457337818651436
61085,2016,0.0974636305741733,0.859465592956996,2030.98039215686,0.00164524848205747,0.00136910429463125,0.0332862618519266,-0.00177261666946708,0.0285163277994329,0.0565395646592671
61086,2016,0.0968836163111305,0.850953689595124,1857.87623762376,0.0015509360034828,0.00144663328979829,0.0373099415204678,-0.00161315483964592,0.0341218257589198,0.053067335085098
61088,2016,0.116959837294033,0.896358089569294,2402.58285714286,0.00249550703844014,0.0155116433260067,0.248633132859486,-0.00244331833192272,0.0232171985519514,0.0506702172982467
61089,2016,0.199712923588858,0.495712887760289,209.235349716446,-0.00300601696034897,0.000797185665885131,0.010607866507747,-0.0027738478315878,0.0492376190762846,0.0480283647008173
61090,2016,0.191824967151815,0.540876218757316,271.958642629905,-0.00382889523734374,0.000881575700567988,0.0092097134648121,-0.00127815822385696,0.0427061531564543,0.0419468863836664
61091,2016,0.195113073913329,0.35840632122006,124.172287390029,-0.00383759339945447,-1.69288164429682e-05,0.000176452424015266,-0.00413647165375492,0.0545595839967044,0.0467561375045476
61092,2016,0.132486483387466,0.692177688927221,480.420415224913,0.00146528388413252,0.000244283638230869,0.00666856821060281,-0.00290717471016244,0.0408937874922834,0.0387471780790381
61093,2016,0.132124049151551,0.857595534950713,1332.39160839161,0.00251555115452131,0.00367286312283388,0.0584025193243632,-0.00353486069226272,0.0376684858058377,0.0472381783503854
61095,NA,NA,NA,NA,-0.0052933730998592,-0.000191630119028424,0.00144807566300982,-0.00785724508126516,0.038891035304716,0.025870483975169
61096,NA,NA,NA,NA,-0.00454095858954652,0.000561581338791334,0.00494680872082048,-0.00459647817006384,0.0361364205357603,0.0253233754649882
61097,2016,0.19639604225218,0.808047609688093,1043.93193717277,0.00342653587646121,0.0241290502985737,0.281672816728167,-0.00412811820559948,0.0496746711053794,0.041904965509188
61098,2016,0.209350946558424,0.740731681898519,673.646034816248,0.00392107653075331,0.0285126665064433,0.290865697548275,-0.00493090899810072,0.0533472974598396,0.0446203538078145
61100,2016,0.154103584651101,0.791706745188999,1106.31470588235,0.00396725803973404,-0.0103849853402062,0.104706930945206,-0.00505290364947832,0.0331736308346814,0.0200434563100377
61101,2016,0.164424712825052,0.752375822491357,1561.95073891626,0.00281192977294137,0.00546231548075257,0.0777020184972659,-0.00257938984369996,0.039789446691472,0.0543209159228051
61102,2016,0.221174478924604,0.613289771120389,340.771428571429,0.0018142659655049,0.00107191522772265,0.0236330339234324,-0.00604370328911848,0.0358169424290212,0.0222324725395234
61103,2016,0.233605490425988,0.516701480635712,229.77484047402,0.00125633672316847,0.000520672118008075,0.0165774703041377,-0.00749472665738748,0.0288492700384236,0.016870674986268
61104,2016,0.131826122130109,0.722622642669199,824.527149321267,0.00168667006390644,-0.000832786404167091,0.0197498354180379,-0.00234409544525324,0.0292143235518071,0.0366653212451456
61105,2016,0.229647220886934,0.324854122351825,129.327777777778,0.000498111238900139,-0.000425697797611785,0.0341849582476198,-0.00693905135172312,0.0351283203442649,0.0115177352754277
61106,2016,0.0983810604033118,0.8747923755634,1536.76865671642,0.00136074188299965,0.00236192709461727,0.0694305694305695,-0.0023572542172718,0.0234462713836012,0.0560308653806337
61108,2016,0.241351771882426,0.438129221358481,218.344456404736,-0.00159045290349648,-0.000757349567800991,0.0190473937615133,-0.00182386445861852,0.0315848282916732,0.0210900077839394
61110,2016,0.148505507307559,0.485523909650524,341.745714285714,-0.000423779553448385,8.11838224996919e-05,0.00766283524904228,-0.00177419125690824,0.0449920734590907,0.0207526886321738
61111,2016,0.151170796006952,0.751198502187109,520.949053857351,-0.000230381085914345,0.000952924681169032,0.165451895043732,-0.000821866053212639,0.0403871251189801,0.078953672798109
61114,2016,0.208331833075289,0.69936099597366,621.839924670433,0.00316651169883573,0.0115939941669967,0.146457619863014,-0.00518633204911248,0.0476883721318457,0.0438325238194667
61121,2016,0.122400273622072,0.836216921498334,1254.97718631179,0.00147470429152581,0.00851775376547041,0.231036250844771,-0.00176901736740096,0.0611584633722289,0.0285341630950062
61146,2016,0.154532338050559,0.763970245192058,787.763919821826,-0.00204568624401707,-0.000660929967342266,0.0129233887997294,-0.000136764985399078,0.0443463236584343,0.0744286439793455
61154,NA,NA,NA,NA,-0.0061067037192958,-0.000623845286368968,0.00408629804257743,-0.00491433033698552,0.0550114680506752,0.0606404216708931
61182,2016,0.16125047468976,0.771786623133433,979.578947368421,0.00040384640567096,0.00039721166143597,0.0393428447903141,-7.76963469619751e-06,0.0615988580283138,0.0644688563097439
61199,2016,0.177225416847008,0.744081699952596,967.884718498659,0.00377649992786331,-0.000234959500401921,0.00248864827104454,-0.00542979039139304,0.0357884358910614,0.0262958190794829
61206,2016,0.103802141011443,0.895766426725729,1487.59003831418,0.00181358434846807,0.00602159468438537,0.13281090983106,-0.00250350682908824,0.0330877844918467,0.0520375723785233
