"aou","stateroute","dist_from_centroid","bearing"
5930,49070,1287317.96754796,38.488138845744
5930,49073,1208171.00667589,41.0632002443866
5930,49128,1183911.10524897,27.3064496937713
5930,49172,1238140.44072878,41.4910634372106
5930,50001,1001303.42968294,4.04545460297222
5930,50003,1002145.19659578,-4.31993971800191
5930,50004,1004330.81079286,-7.96996458572468
5930,50006,1021948.76931099,-16.6763970002478
5930,50008,1094410.75884757,-3.20984959885108
5930,50009,1129786.29393983,-3.64890322594688
5930,50010,1096324.92060242,-6.12325337559704
5930,50011,1063033.09905499,-7.52324207262
5930,50012,1101183.43049016,-11.0140327896631
5930,50013,1152704.21355317,-11.4576803214158
5930,50014,1167091.82668289,-13.8257322321973
5930,50015,1202694.40950971,-4.93319167333726
5930,50016,1144270.03585016,-3.59430053630046
5930,50017,1156875.96190362,-6.40216474603692
5930,50018,1217122.68910541,-6.3562980649121
5930,50019,1178374.23045772,-11.960435812825
5930,50020,1158668.04240853,-11.3051518687584
5930,50024,1285190.14496537,-3.58233580252878
5930,50027,1322190.27805184,-11.5555556416787
5930,50031,1472162.26438888,7.61361026193359
5930,50042,1456084.39425585,-7.6141480772486
5930,50043,1449888.16708377,-12.3001400177357
5930,50047,1583094.78627724,-6.51356932020042
5930,50055,985307.488837718,-2.14032818997939
5930,51002,395771.756176467,163.652602198432
5930,51006,313714.405982114,134.921252703225
5930,51009,411214.858220376,152.970096444398
5930,51010,372481.663226653,157.426617071466
5930,51012,251938.29564151,89.680135058005
5930,51014,292882.747106512,115.797245814371
5930,51015,397862.927103561,133.211323596931
5930,51017,439371.820998557,143.516835477837
5930,51023,408476.368780934,115.848195476493
5930,51025,374680.314470957,105.248130482513
5930,51028,511750.845213405,131.605843463508
5930,51030,568773.643634932,140.277561032608
5930,51101,424755.663131512,166.773232477687
5930,51113,324345.699160678,114.658780522334
5930,51119,546756.877790851,147.591988854923
5930,52004,226042.715357862,1.45872147986261
5930,52005,237700.389727431,-30.4011625611986
5930,52006,245734.266309185,-37.5805493030207
5930,52007,388573.921004643,43.8912903037794
5930,52008,338569.953474015,36.26867925875
5930,52010,297835.5586929,17.519304415741
5930,52011,357147.644267986,16.3247414743183
5930,52015,347159.586302272,-19.0720449056635
5930,52018,365782.346320947,8.00270468651693
5930,52021,418034.4216989,1.55397358489148
5930,52023,391490.111817794,-16.5895170354427
5930,52027,515658.601886825,3.59716562033536
5930,52028,511505.133147591,0.0779623293253856
5930,52032,567844.081263007,-18.5320246351105
5930,52034,582230.941469024,0.5730775808396
5930,52035,591417.267240368,-8.2312045804768
5930,52052,299324.629000137,36.8585913770586
5930,52053,255203.936970673,33.4711732061241
5930,52055,240622.859208434,-17.9875044466999
5930,52056,365866.336017861,41.9756221899553
5930,52057,388096.311326043,34.4583865893923
5930,52058,329441.965589677,24.3153098235806
5930,52059,280434.93519858,-4.89075554774125
5930,52061,397645.555388611,9.60825822334268
5930,52064,491834.464925134,14.485756120149
5930,52066,554310.830125455,-4.98681284949648
5930,52068,593537.908660865,0.40697391685779
5930,52070,602340.422620418,-12.9205188560188
5930,52071,617538.726672816,-19.9752815124077
5930,52109,360134.035287685,28.0378716848561
5930,52126,536166.459756333,12.5055888243996
5930,52137,669308.492454493,-19.8022124582608
5930,54001,696890.028314618,-23.1503860395776
5930,54002,698425.883234898,-25.204210531635
5930,54004,743973.056888203,-34.8771097184961
5930,54006,838335.815276274,-38.0659716999254
5930,54007,852039.1972419,-38.8419090978923
5930,54008,912325.621620172,-39.8661951395825
5930,54009,893047.409446995,-44.8366512545731
5930,54010,902239.829545752,-46.538849853607
5930,54011,957973.883346175,-50.5631565305987
5930,54012,771994.53398647,-22.9046843670876
5930,54013,786839.261758877,-22.0093338277442
5930,54015,843125.976919878,-27.3514189647637
5930,54017,918171.311369268,-29.7060917969272
5930,54020,1038425.19447286,-44.74729969289
5930,54022,895154.544332641,-22.6920488219627
5930,54023,991578.067530501,-26.5170037481379
5930,54025,1025716.18002009,-28.8590535673126
5930,54026,1018390.82352901,-29.5571229692655
5930,54027,1000121.98829671,-34.9016341913094
5930,54028,1077250.45950281,-34.5771741598854
5930,54032,963906.664654762,-40.7410170635613
5930,54035,975487.346879587,-43.0422395526325
5930,54037,1048966.39491932,-40.6648744759481
5930,54042,1087411.87511536,-40.3112147130398
5930,54119,927247.752610249,-38.9509711205738
5930,58001,2000674.11744324,57.1811660801927
5930,58003,1973621.8146381,57.2444825886632
5930,58005,2025154.27294389,56.4718167655478
5930,58007,2032808.6029002,56.3310786992274
5930,58008,2064938.32145317,56.663068889695
5930,58009,2038593.22490156,55.9691204377292
5930,58010,2070734.50811227,56.1734539531548
5930,58011,2021198.44175556,55.4952975149782
5930,58012,2087112.07415295,54.4238650843422
5930,58013,1966038.18654097,56.3712904817047
5930,58015,2004245.40646943,55.1360287430833
5930,58017,2095609.31541513,53.2946504073416
5930,58018,2064542.93366775,53.5240537616099
5930,58022,2125446.41957284,51.508865529414
5930,59003,1632891.00377783,66.1986269538956
5930,59010,1675301.90738648,62.6582938141371
5930,59013,1736436.48350639,64.5638689889512
5930,59019,1706397.88871512,60.5617431408203
5930,59020,1666395.06551472,61.9673063466976
5930,59021,1722618.48313908,59.9968059234079
5930,59022,1734894.6382401,61.38224071565
5930,59023,1698942.04634859,62.0850205038909
5930,59024,1722642.61500633,62.5536405297062
5930,59025,1734384.5029087,63.5081524182328
5930,59026,1705478.74130934,63.3860449542649
5930,59027,1691050.31676271,64.5248959634237
5930,59028,1682135.87934373,65.7279454014057
5930,59029,1677554.23992137,66.7338209337745
5930,59030,1673745.99666261,67.4540001193828
5930,59104,1607141.41662021,65.3013660432267
5930,59107,1652607.75835793,65.8077855444807
5930,60023,1148817.37513211,-96.1433740912226
5930,60076,1408046.95955413,-94.3378067353872
5930,60111,1078337.22153583,-81.6779438544593
5930,60126,1405492.53897209,-96.1743030124938
5930,61001,1870102.04972041,63.3399809112672
5930,61005,1822659.32133683,62.9313379984823
5930,61008,1806540.26206911,58.4001025846992
5930,61009,1793028.8958044,59.0761370624431
5930,61013,1738539.17202767,59.291629831124
5930,61014,1774588.30959859,57.9041931544389
5930,61017,1883772.04029102,56.4875317063732
5930,61018,1815809.07436406,57.0609334184411
5930,61019,1839057.90596791,57.4647784667679
5930,61022,1807135.65469984,56.628921089978
5930,61025,1797360.10335665,55.6538053291026
5930,61026,1816315.95550676,55.6120727128039
5930,61028,1799041.16555099,57.5186918461279
5930,61029,1736805.91937615,55.1358996534285
5930,61030,1668138.29382644,55.0019790180549
5930,61033,1663165.47387259,56.3407497406042
5930,61039,1644671.81910126,55.224885741959
5930,61041,1652227.70918462,53.9999755774435
5930,61043,1626228.85528845,53.4116840473523
5930,61045,1516490.02806806,52.5763249406521
5930,61047,1608966.06087486,51.5238911898952
5930,61048,1592539.5003319,51.7512831407853
5930,61049,1589085.32286352,52.191207712976
5930,61051,1581610.32267065,50.6386914245946
5930,61053,1476275.78298514,49.6855001736452
5930,61055,1518001.06342463,50.9605537452039
5930,61056,1447718.47292696,51.0751096973929
5930,61057,1503796.34368522,50.7536867437771
5930,61059,1432385.13364146,51.8632220821192
5930,61060,1506309.48462359,51.3572642101161
5930,61062,1395512.05863397,51.2858124903717
5930,61064,1497434.62153284,48.2163394914365
5930,61065,1498698.90416091,47.2832086460491
5930,61067,1564866.34716797,49.2990080851473
5930,61068,1598521.74793427,50.0085367381539
5930,61069,1659202.04169622,50.8715175806757
5930,61070,1701589.53299785,52.0667834383005
5930,61072,1721955.16287294,50.3764287598919
5930,61073,1801377.50132341,51.5915753150409
5930,61075,1725334.2674234,51.2727789638127
5930,61076,1758988.95813298,51.1458535101902
5930,61077,1791731.3665864,51.3094662220408
5930,61080,1737504.87999803,53.2831939961863
5930,61084,1870372.65252086,51.6217988967377
5930,61085,1839354.14517969,52.7136574593794
5930,61089,1903622.31173007,54.9587030256579
5930,61090,1895705.47148832,54.8534452575348
5930,61091,1880810.92870208,55.319583212351
5930,61092,1889708.59925479,53.2829090728146
5930,61093,1881858.87682544,53.462233572992
5930,61097,1837375.14413116,49.2330314142986
5930,61100,1898302.81369477,50.2844755032844
5930,61102,1866146.25360193,49.3315813642132
5930,61110,1572605.31020052,52.1505129106881
5930,61111,1459255.82520994,52.3189066170517
5930,61113,1776823.2998494,49.3015737765085
5930,61121,1728507.45254424,56.999106375226
5930,61207,1802723.18680552,60.7723746781995
5930,61301,1850844.33470792,50.6858244151128
5930,63004,1327459.07746543,87.2242583666994
5930,63005,1281681.95339264,88.4879650745472
5930,63010,1378244.31853222,80.3341751683401
5930,63012,1298585.90854468,81.7117515145418
5930,63013,1321778.98828353,82.9678028404591
5930,63014,1195723.14517868,79.998180307574
5930,63015,1174161.01436618,80.3460405538192
5930,63017,1120264.17975122,84.2152454436402
5930,63020,902841.960193562,84.0231555226291
5930,63023,1421245.99741862,78.6013626730964
5930,63024,1330943.2037524,78.9258420317453
5930,63025,1284513.66759032,79.7979853262493
5930,63027,1092554.29082125,77.979778202506
5930,63030,853945.754820673,83.6293909797708
5930,63107,1521025.1639284,80.8168582085447
5930,63109,1419189.19032479,81.6078684242439
5930,63118,997860.188337376,83.3340323475968
5930,63119,999048.167334253,80.4347601834968
5930,63121,921826.628326693,81.8141640505947
5930,63126,1164193.23014862,77.8012563054076
5930,63202,1436172.99038512,84.9984253075728
5930,63203,1365478.37087124,85.9371718112589
5930,63204,1352335.54333126,86.8507900401993
5930,63205,1330481.14506201,87.8536758715001
5930,63210,1353039.29375003,80.809845217183
5930,63212,1245485.88527464,82.4782382822256
5930,63213,1326894.30339127,83.4415408285888
5930,63215,1164585.33809152,83.5052713062152
5930,63217,1082590.39036693,80.0690369308092
5930,63218,1014365.44946024,82.4919425533942
5930,63219,1014428.50546785,82.7833563125307
5930,63220,908863.720771312,79.5007620345863
5930,63223,1444130.38962508,78.9516954527371
5930,63224,1342944.98452413,80.164834201989
5930,63225,1242725.59406714,79.5675816401086
5930,63311,1402611.50463166,84.3114364969225
5930,63314,1205178.53422312,84.3419210570181
5930,64002,1348230.22604076,-14.7616680301871
5930,64011,1482925.64104877,-21.3593045572612
5930,66001,1033901.13422329,41.3260492493534
5930,66002,1038043.65095838,42.9109399386714
5930,66006,1108165.40620638,45.6497246797944
5930,66008,1050646.27758178,45.0358869921116
5930,66017,1246780.61460004,50.3152761625158
5930,66021,1282837.61781089,50.0935928828496
5930,66024,969697.067885811,47.1419364003701
5930,66025,1003654.56724345,44.5913881091912
5930,66032,1016986.66157247,47.6760663766646
5930,66033,1026172.87085362,47.7870822770151
5930,66034,1053601.82707543,49.9652954380911
5930,66035,1015706.95596214,50.9125226922636
5930,66039,1076596.15796,51.5247509952781
5930,66040,1138410.94667028,50.7163523513143
5930,66043,1094103.87794405,55.260944476435
5930,66060,871957.399595781,51.1942710445948
5930,66064,922550.055145947,54.3473479929901
5930,66075,1055173.80912917,54.2934647318479
5930,66083,1116086.30303403,56.507192627795
5930,66087,980731.520954779,59.7887963146946
5930,66107,1091343.21844976,44.1657759215618
5930,66112,1119598.33909118,48.125955464578
5930,66113,1119295.5969369,46.3510243680291
5930,66116,1240039.76984244,50.9893546313202
5930,66141,1035302.79249413,52.7342000952014
5930,66148,1144121.36911156,54.6125399409456
5930,66159,912292.113500271,51.4293058689016
5930,66181,1107262.60745934,58.374002514538
5930,66188,996142.498709114,61.9449728492167
5930,67010,653605.385476813,-87.0358695127096
5930,67011,239697.132718322,-61.0948802531089
5930,67012,284148.339636646,-81.2891316166904
5930,67014,354804.147929951,-83.854994856854
5930,67015,338841.824110032,-71.7278955892825
5930,67016,454743.76194251,-78.3220756547707
5930,67017,445254.51828998,-83.5404883037982
5930,67018,508824.921782155,-85.625045096469
5930,67019,561373.93901117,-75.9537533400629
5930,67020,657176.924647399,-81.6911241844943
5930,67021,669576.646005521,-83.7000501060569
5930,67022,303069.791752408,-38.8473558524988
5930,67023,328022.425380665,-44.0840777297398
5930,67024,343034.886032796,-58.1435737679846
5930,67026,382862.284983719,-54.6467631923631
5930,67027,483033.292992477,-69.6332079236777
5930,67028,529936.370652026,-62.8807177791494
5930,67030,614272.844024592,-68.7453214428823
5930,67031,657279.570655274,-67.0335597626209
5930,67032,680671.218226074,-69.9951772794379
5930,67056,677460.64409591,-86.3167649207163
5930,67057,178490.583784289,-74.6839594475929
5930,67058,291346.255444447,-68.9743239176474
5930,67060,478021.809374395,-75.8051298672098
5930,67061,534775.853220935,-82.0405496379452
5930,67063,252962.644838074,-48.2197933134145
5930,67064,326766.845388095,-59.1050633331496
5930,67066,496277.436680844,-65.8058073417973
5930,67067,545584.601943649,-66.5220576980857
5930,67068,655138.613918699,-74.0777345836688
5930,67069,729021.937303549,-72.6839657110765
5930,67106,488057.091171535,-94.2845814496687
5930,67129,595353.10630871,-73.4133604756481
5930,72003,1277754.15344592,53.4448051320794
5930,72004,1314596.9659779,50.7783946367588
5930,72006,1374734.9285223,53.2704341821682
5930,72008,1343287.73665095,51.3179385040259
5930,72009,1381487.90883139,54.6540546597203
5930,72010,1402428.4392496,53.3549433937822
5930,72012,1378349.24421459,54.0577073824377
5930,72013,1452574.2991481,56.7267766005553
5930,72014,1476598.96303888,54.5834311921677
5930,72015,1452832.55282678,54.1665465787978
5930,72016,1412707.50276935,53.9679939605188
5930,72018,1471008.02218832,53.1773597134269
5930,72020,1472952.77460147,54.3158306040822
5930,72021,1520676.08927828,57.3744342898282
5930,72022,1547215.79397029,56.0471048498003
5930,72023,1478260.58718285,55.3145471600424
5930,72024,1536275.19189276,54.8505136053846
5930,72025,1507956.33017681,58.0965892573622
5930,72028,1486823.51075244,55.0423687091334
5930,72029,1567024.8752263,57.9215961445614
5930,72030,1573600.20975179,55.5148701018238
5930,72033,1640830.12984921,56.2298710413917
5930,72035,1579738.1155821,58.4759269730247
5930,72036,1573325.00192399,58.8814338672247
5930,72037,1659231.58479224,60.0144516553451
5930,72038,1650859.21224362,57.4516846265799
5930,72041,1678504.86586357,59.3346239005857
5930,72042,1676945.4135642,59.6504691699248
5930,72043,1674304.51329129,56.8012747485129
5930,72044,1683290.48599021,57.5331506182681
5930,72046,1259862.28799382,55.2266682149039
5930,72048,1228520.14981081,58.0531775327723
5930,72050,1324105.18503016,55.817732157778
5930,72052,1312889.23331363,57.5113443030581
5930,72053,1318480.11447131,55.0592005188045
5930,72054,1340047.09782154,57.1084875663695
5930,72058,1390910.96170419,58.0647797157572
5930,72059,1396207.47154096,59.8107541496991
5930,72060,1441764.16437272,57.7394661736163
5930,72061,1409950.42644691,59.5771488629561
5930,72062,1400007.32969363,59.3219850343544
5930,72064,1420970.53288702,59.0587643934305
5930,72067,1453782.35190479,58.6544143188862
5930,72068,1448948.10578831,60.4334361265762
5930,72069,1473257.78146205,59.2691083758475
5930,72070,1487199.5460932,62.4368766199569
5930,72071,1445329.43322065,58.8560266339289
5930,72072,1479328.08513654,59.9846324747846
5930,72079,1526263.77507203,61.0233852493497
5930,72083,1601772.58000541,60.6754003356143
5930,72085,1595211.19016364,61.0085772618496
5930,72086,1651735.15633555,61.2061390914772
5930,72088,1242744.43412397,59.1784113185477
5930,72090,1318943.34483837,60.8699370149956
5930,72091,1324327.45095952,61.4459183395141
5930,72097,1584515.07589159,64.1642700379737
5930,72126,1525849.89024068,56.6356081248412
5930,72127,1534157.26583297,57.8575122718505
5930,72132,1554153.92467433,56.6706561293578
5930,72145,1283006.26868702,54.5044645610041
5930,72151,1300135.62251416,57.8753859265898
5930,72165,1472253.01382345,61.0012732473223
5930,72173,1513589.21168914,60.7708817136839
5930,72181,1643404.88664263,62.6468579533762
5930,72182,1606959.33062856,63.0900680426404
5930,72189,1295726.41435323,59.882359911695
5930,72193,1470775.06805881,62.5740127582619
5930,72194,1441777.21301691,63.3015514105837
5930,72195,1526608.48140261,64.18508081343
5930,72196,1496902.85725602,63.1699738160788
5930,80002,1199563.73593675,94.5016165274577
5930,80003,1107613.74073045,101.656237988731
5930,80005,1128809.84761782,95.0299914346956
5930,80008,1027087.04712581,93.8404244540288
5930,80010,1204208.18396502,87.9318156037185
5930,80011,1135591.15750705,89.9825459374785
5930,80015,1034828.06176866,89.0577580760386
5930,80018,850092.561809476,88.5356049987832
5930,80021,953532.346012091,93.8472534316697
5930,80051,966148.844135986,92.160876010411
5930,80055,1079663.46861093,96.6454914135797
5930,80059,1129809.29389058,99.6008504052551
5930,80112,1079983.44139622,87.806062128507
5930,80116,907184.325702724,88.0839129667689
5930,80119,966633.173198335,85.1485704119988
5930,81001,1015679.09726831,-20.2522814947753
5930,81002,1045447.68434701,-24.4265312889765
5930,81003,1097620.77666621,-21.1055659802774
5930,81004,1128676.98661149,-25.7730234566155
5930,81005,1069328.46926728,-27.9230139785349
5930,81010,1110385.21866637,-18.4640100330803
5930,82001,334108.714902457,57.0706232596525
5930,82004,300592.758004536,73.7356360143594
5930,82007,446898.360168405,66.2407258505155
5930,82008,413994.807086644,67.4309456926069
5930,82009,371919.600841497,78.6950158314245
5930,82010,346844.129502147,79.3028915315663
5930,82015,447053.409639488,83.7603107793538
5930,82016,490255.000194296,74.6339844579975
5930,82017,497745.252536412,81.6792595160626
5930,82018,451328.692923392,79.0671545081355
5930,82020,565892.497542011,68.9706350417233
5930,82021,540948.988397809,82.2524469715274
5930,82022,534198.219247789,75.896110883518
5930,82023,590683.118691603,78.2643393990608
5930,82024,581810.497990392,82.2959275157377
5930,82025,638475.694793084,75.195745786875
5930,82031,771337.026675429,73.7131838591067
5930,82032,761264.138339349,75.2385305949302
5930,82033,773903.447732913,78.5658691898923
5930,82038,835645.886812575,77.0263952963201
5930,82040,794539.104282344,78.7848024266337
5930,82041,886551.468753371,78.3959139866587
5930,82042,964624.779661965,77.0581808674298
5930,82128,658296.117239682,85.148679979473
5930,82130,676815.69718743,83.3544154067746
5930,82139,802630.503520536,80.2590056390009
5930,83001,1060899.34053216,-153.089689861942
5930,83006,918183.9302413,-148.114251461269
5930,83009,990391.817342797,-138.173253162508
5930,83011,716143.139728458,-155.423347343922
5930,83013,791762.452751971,-150.79553360542
5930,83015,829800.51299238,-140.532787122352
5930,83016,907418.603145373,-141.463579315149
5930,83020,595076.266664897,-163.178166542611
5930,83022,680169.40449975,-157.420979119049
5930,83023,637302.007973103,-150.251640672708
5930,83024,764475.001450371,-146.098909686764
5930,83025,698174.315307478,-146.350977254263
5930,83026,698536.897645072,-141.820236236041
5930,83028,792730.954293686,-132.095375479848
5930,83030,866845.557494687,-132.490179334831
5930,83031,878551.971868093,-129.659753464686
5930,83032,468564.191613965,-161.835770080679
5930,83033,506861.595431522,-153.383386468481
5930,83042,791698.109747441,-126.88402922179
5930,83043,771357.016408707,-121.533588808359
5930,83044,453023.927295828,-151.738311176131
5930,83045,373271.303287136,-150.27536718285
5930,83048,542083.573285286,-134.701838771829
5930,83052,655339.929124143,-127.089738738503
5930,83054,761958.279546605,-118.990616327978
5930,83055,716982.674110917,-119.034044827218
5930,83056,315365.553329978,-140.495530993434
5930,83058,415802.723078468,-133.864101458204
5930,83064,588532.687501797,-118.48633292343
5930,83067,646731.954079787,-108.107378387218
5930,83069,226413.927690262,-127.305721775694
5930,83071,322966.628923821,-122.529433370874
5930,83072,406373.808529969,-106.917853026615
5930,83076,608652.881608577,-103.606830797861
5930,83078,617711.573289517,-97.5738229183798
5930,83081,980072.805016735,-121.251916814283
5930,83082,1166483.19910553,-119.466533946806
5930,83085,878101.33337967,-114.998732892705
5930,83086,965281.758447281,-111.902213343463
5930,83087,1059760.01535434,-116.539547168885
5930,83092,850351.707716047,-99.7984753503848
5930,83094,972549.268359509,-96.7452304417484
5930,83097,890398.753379221,-91.6656657849037
5930,83098,1041996.33818841,-150.454531710391
5930,83100,886640.81010724,-80.5331585969524
5930,83104,735994.265213354,-73.3923579822723
5930,83105,767453.402120703,-80.2618014028432
5930,83113,899892.706317895,-118.152392167056
5930,83115,1095245.13513583,-144.876231975681
5930,83139,656340.928463916,-132.837835650223
5930,83179,673897.422341205,-101.855219751461
5930,83237,585199.496096788,-143.407692043954
5930,83305,738251.733583307,-154.874639765701
5930,83311,561564.688131655,-165.254160988751
5930,83313,654644.935377412,-148.657513069938
5930,83314,757461.273933358,-143.902793207983
5930,83321,492490.911963197,-161.598615390166
5930,83325,758188.911697407,-126.889146279826
5930,83326,836956.477745933,-124.769280640952
5930,83328,972370.592363446,-119.802715483249
5930,83337,583711.464528389,-130.298664523184
5930,83340,815412.421928077,-115.644336737977
5930,83345,1257481.33328307,-104.998383671533
5930,83350,392236.750271194,-124.285238593483
5930,83353,715515.947971952,-108.169539769256
5930,83363,767812.925440245,-99.9050729417982
5930,83371,768921.612516822,-83.0244877457522
5930,87002,1888861.26651121,56.2497185197762
5930,87006,1970875.02171016,53.861159835592
5930,87007,2011306.81782237,53.8528621629816
5930,87008,1903575.59698903,55.6961464966652
5930,87010,1937146.80625196,53.9178529389667
5930,87011,2057820.04536855,52.5745688418326
5930,87013,1992489.36616419,52.6661428748899
5930,87014,2003596.43341937,52.2673072421843
5930,87015,2020759.31475427,52.4242809460839
5930,87017,2032406.21994895,51.8310841910467
5930,87019,2001401.48342875,50.9890675328965
5930,87022,1974628.07151151,51.0976322877344
5930,88002,1418840.41059663,65.2687903245111
5930,88003,1233508.84019669,67.9984340916458
5930,88004,1255991.21778995,68.7720502432991
5930,88005,1322075.80849359,67.5217832469799
5930,88006,1347148.74995254,68.3852488305572
5930,88007,1323886.99103379,66.3390006172896
5930,88010,1422507.55097893,70.3604195343094
5930,88011,1384544.16742681,70.7677846295549
5930,88012,1400888.05901937,68.0858726846135
5930,88014,988192.197230299,72.6440817199257
5930,88015,1170735.50714403,69.9535705826388
5930,88020,1229613.16124362,71.9778790265708
5930,88021,1289915.00343314,70.6129311637822
5930,88022,1302866.17980009,70.6659113250921
5930,88023,1277397.98257396,71.5024687050396
5930,88024,1253569.4636368,73.2114184307913
5930,88025,1353631.51093024,74.2470191804351
5930,88026,1366569.56405014,70.8356468083397
5930,88028,1371403.57096992,74.4833525342049
5930,88029,1489903.99475763,73.0728465883931
5930,88030,1463828.27073067,71.9632880266415
5930,88031,1426018.95495938,75.3362455746933
5930,88036,985132.911764566,73.4975727997501
5930,88037,1138294.08964744,75.4822474573622
5930,88040,1219964.21969718,76.6745713360747
5930,88041,1281334.30920087,75.8026807835077
5930,88042,1330656.90789313,77.2189558257956
5930,88043,1407710.11056773,77.4498130695319
5930,88044,1395043.92772083,77.4615669403479
5930,88046,1485262.84870523,77.5760852427155
5930,88047,1074413.04960107,75.163596365163
5930,88052,1270288.37587425,73.1928511334768
5930,88116,1125606.74157508,73.0317214067572
5930,88134,911535.706071388,73.9242930091901
5930,90001,1102671.04837053,69.5658541083101
5930,90002,1115894.58624894,68.4536086788979
5930,90003,1144456.18337647,70.44572208088
5930,90004,1009975.00094264,67.716903979162
5930,90005,1063448.43844936,71.6752291263809
5930,90007,1016254.86311698,69.6465011535441
5930,90014,1087687.78517564,62.8336931542625
5930,90015,1081534.11796127,64.417990263271
5930,90020,1020627.8800293,65.2412716519677
5930,90021,1041372.63654187,65.5038419637205
5930,90022,1176385.84087641,64.7390975055843
5930,90023,1195406.65382416,65.7642781514943
5930,90024,1157784.48037807,66.7219010824947
5930,90026,1139260.57424577,63.5764227692291
5930,90027,1162461.32167498,68.2805383259989
5930,90028,1121446.23921858,64.8412088466383
5930,90029,1143841.56548632,66.7887310288981
5930,90030,1205463.63918653,67.2087269875235
5930,90031,1243817.95880245,66.6678652878801
5930,90033,1252476.67910818,65.5682041910406
5930,90034,1086448.13001523,61.1893933879084
5930,90036,1129869.39016392,61.8329791636706
5930,90046,1219259.07260823,63.415724508706
5930,90048,1339632.07469112,64.7025564394022
5930,90051,1401996.57376297,64.227629121241
5930,90052,1201005.03342679,57.3772948624611
5930,90053,1259086.49022679,60.7588380322254
5930,90140,1209570.70826425,62.7026131666451
5930,90147,1281175.33106613,63.7099482801924
5930,90149,1304993.77391458,65.3326969487315
5930,91001,1285849.59561008,1.27135380403225
5930,91002,1303077.06619945,3.86421268231018
5930,91003,1250440.80647312,2.65205072298655
5930,91004,1281757.72144524,5.11892657594613
5930,91005,1337229.79935218,5.33832141771925
5930,91009,1133490.96514486,-0.732735548588278
5930,91010,1171628.70978651,-0.394983377695391
5930,91011,1236998.79692786,0.240916464919211
5930,91012,1196928.7091685,1.22818900056755
5930,91014,1168690.8406395,4.20008608256423
5930,91015,1232514.91925071,4.83394098910942
5930,91016,1214889.66990662,5.0698423016881
5930,91017,1155825.76421603,6.96604018173714
5930,91019,1220045.92596766,8.78771408551153
5930,91020,1185105.23334044,9.48484575013658
5930,91021,1189257.63963288,12.5784823384535
5930,91024,1266663.15034356,12.1256727096355
5930,91025,1263008.93186877,13.1855485569854
5930,91026,1224757.58775547,14.0826433378685
5930,91028,1247515.89110962,16.6403981404136
5930,91029,1245229.8664606,17.2315320287356
5930,91030,1264837.88769622,20.5305157727106
5930,91031,1091545.61471842,0.572914921613851
5930,91033,1066398.06555615,3.81047331582584
5930,91036,1125497.43170941,8.96965114963962
5930,91038,1057733.35008731,9.53396807497343
5930,91039,1117371.88383756,10.2632444163399
5930,91040,1093479.76954432,11.4281705466694
5930,91042,1141135.03340392,13.3770106694185
5930,91043,1085437.52586928,15.0540036779912
5930,91044,1110321.04388747,15.0876618576249
5930,91045,1177969.56762356,17.2174511797909
5930,91047,1134986.28607137,15.4238061892087
5930,91048,1106608.3231934,20.7028883476775
5930,91049,1163232.89170952,19.7235266543775
5930,91053,1019757.13319758,10.7518088029622
5930,91054,1013317.80818259,10.149768262568
5930,91055,985411.230325871,12.8518791813217
5930,91056,1009636.89947025,15.5536299233962
5930,91057,1051757.99666533,15.2784974546076
5930,91058,1005891.30624576,16.5299090535571
5930,91059,1037896.10679669,18.5903692398034
5930,91060,1014012.00115201,17.8623823622817
5930,91061,1013931.14679179,17.055615380503
5930,91062,1046704.8391857,19.0947304700414
5930,91063,1032242.84111469,21.6616318105396
5930,91065,874279.064845953,11.577858701027
5930,91066,896770.148737952,13.7938618520104
5930,91069,949390.379327397,23.0225900133754
5930,91070,970646.196478581,22.7654307094863
5930,91118,1153086.94064029,8.00131626933507
5930,91167,942047.986692047,14.5752175013321
5930,91312,1059384.08930427,13.0160459054195
5930,91314,1106441.46871986,19.8433578426677
5930,91318,1077978.21319435,19.7860631012702
6240,2001,378699.709104846,34.8050873229076
6240,2004,346659.935126761,50.7896346617357
6240,2008,451991.587169191,60.4171079916748
6240,2010,398484.810573715,71.0204041734698
6240,2015,339375.138017218,57.7496966257162
6240,2016,295952.886614654,48.064435225034
6240,2017,320115.356906596,59.2967021588439
6240,2019,228167.308802106,47.0358516502132
6240,2022,262238.254696347,80.617310666426
6240,2023,243228.278621338,70.7989462337505
6240,2025,313804.080891705,77.4594590237184
6240,2027,416941.51465717,85.4013269961991
6240,2028,456310.51236991,77.5394190658888
6240,2031,467152.139003201,103.582993613868
6240,2034,325649.812108531,101.76139759546
6240,2035,316563.246046444,111.617042385853
6240,2038,283041.149206032,106.780160739115
6240,2043,292266.0760731,66.2617734471763
6240,2046,408505.404297969,51.8540499123688
6240,2047,232779.704404581,59.382120486711
6240,2048,185633.872986063,68.7341140474827
6240,2049,221950.142736493,68.3751415514577
6240,2051,403942.047590618,81.0625231975491
6240,2052,173968.166080664,120.002927023087
6240,2053,211418.187331091,100.832645762477
6240,2054,379163.827799186,103.62471650356
6240,2055,411044.856877949,95.3532411134135
6240,2070,290784.995895983,132.249107623458
6240,2072,419442.396480606,40.4685908263862
6240,2073,484555.167583793,47.3105450778435
6240,2105,402245.652688698,53.1796204645567
6240,2109,449688.914651436,55.6886880951991
6240,2111,430480.562644132,65.4512385589825
6240,2140,269868.556782272,138.570177210707
