"stateroute","mean_tmax","mean_tmin","year"
82033,28.3874394354692,16.0602061355708,1996
82035,28.1434207041779,15.460916120087,1996
82036,28.9499488940342,16.5934886657934,1996
82038,27.6795365686286,15.5602228817874,1996
82039,28.1121080491721,15.0104942370809,1996
82040,28.8272692878525,16.0898448461062,1996
82041,28.1338675858792,14.8678246701927,1996
82042,23.9102262914181,12.5299350529909,1996
82114,28.5904749683712,16.9305239190226,1996
82128,27.6835327200062,16.5731626878389,1996
82130,26.6509463495138,15.8950337828422,1996
82139,28.2246390152963,15.2781834466821,1996
83001,NA,NA,1996
83005,34.6142318870219,23.3420526676268,1996
83006,33.2497980547682,24.0479502688352,1996
83007,36.5787159701634,22.768381991194,1996
83008,36.5197209947787,22.7167330001748,1996
83009,37.0207223097483,23.16581706206,1996
83010,37.7126683937274,23.6232390095004,1996
83011,32.1523605129936,23.3206977627494,1996
83013,32.0510031295149,24.4045833221854,1996
83014,34.0932012087339,22.7528795019373,1996
83015,35.2782462028608,22.6576206938861,1996
83016,36.1135464186079,22.9617537423466,1996
83020,31.3990193737878,23.0206043278729,1996
83022,32.0386941098423,23.209786463952,1996
83023,33.810192184258,22.0507592940866,1996
83024,33.8585155285322,22.5456825724015,1996
83025,33.9728356419571,21.7490674279413,1996
83026,34.3940828391138,21.9618121306908,1996
83028,34.0844719116946,20.6863038626062,1996
83030,35.6519847843685,22.245818650968,1996
83031,34.3272179723943,20.8565095049664,1996
83032,32.7673408396104,20.5988898838268,1996
83033,33.5524873819437,21.2256554912876,1996
83035,34.4326115906841,21.3868076199233,1996
83036,34.5970078257169,22.012597940264,1996
83038,34.146801595413,21.3550071547142,1996
83042,34.1674525284394,20.259817323962,1996
83043,34.1578348607193,19.8635957035018,1996
83044,33.8369417740748,21.2334225407014,1996
83045,32.4696850578476,21.0741388838565,1996
83047,34.0746505719806,21.4778648866426,1996
83048,34.2712625963935,21.8770979519548,1996
83052,33.2401303456242,20.6002048215173,1996
83054,34.5006468469956,20.2755327875474,1996
83055,34.2668950021129,20.3898980656245,1996
83056,32.0128143075072,20.7917492148317,1996
83058,33.1425262997522,21.4402950072228,1996
83064,33.3876835563881,20.2759483307207,1996
83067,34.6605638271425,20.8675605169157,1996
83069,31.3142692535071,19.735810040785,1996
83071,31.7439307139126,20.3531796323611,1996
83072,32.3185744980971,20.5691774735848,1996
83073,32.1698620110227,20.6338139201764,1996
83076,34.9282794020692,20.7637827473302,1996
83078,35.1493387729307,20.4861257770393,1996
83079,35.2013297539253,20.5925066960322,1996
83081,35.8804260202356,22.2628111839294,1996
83082,37.1320497307679,20.9471817714944,1996
83085,34.3962861099424,19.5842908358743,1996
83086,35.0925741971395,20.2444374778054,1996
83087,33.8816664383708,19.6277080175514,1996
83090,35.3149187148935,18.2444753201646,1996
83091,34.4770354177095,17.0701265749724,1996
83092,34.1194470487449,18.8767649214672,1996
83093,34.3827792987153,18.6953751693419,1996
83094,33.2037915996477,16.6943499948464,1996
83095,32.7588902702994,17.6621156555252,1996
83097,32.4632900119681,16.0355245048505,1996
83098,NA,NA,1996
83100,31.7070186314759,15.8227706970992,1996
83102,30.3972559813366,13.8570160310795,1996
83103,31.4162789313348,15.67104576027,1996
83104,31.310246454031,15.8021500890289,1996
83105,31.7322025208029,16.2800176866299,1996
83106,32.4296414680088,17.4037095246856,1996
83107,34.8435273905892,19.3414357645595,1996
83109,35.0876945240076,20.2159279453697,1996
83111,37.0821133242944,21.1676984687039,1996
83113,34.2191275003794,19.6038760408625,1996
83115,NA,NA,1996
83135,34.4391248885621,21.394141841442,1996
83139,34.4637017782632,21.9399194643095,1996
83179,35.2000184289675,20.6027069431528,1996
83237,34.726619305818,21.7562737775886,1996
83238,34.1981030213668,21.196010651127,1996
83305,32.0640278051395,23.6295525201476,1996
83311,31.6769515248985,22.4614918695855,1996
83313,34.1149360599803,21.7176651883481,1996
83314,34.3214424003675,22.328580245231,1996
83321,32.6991183241498,21.0239737758961,1996
83325,33.8493307586899,20.2648871333378,1996
83326,33.0898134548033,19.6593334984886,1996
83328,35.6289528977899,22.0097977342583,1996
83330,35.4241632757876,19.0801243980291,1996
83332,36.8202517827352,17.7015518564166,1996
83337,34.0664875049784,21.661247325666,1996
83340,35.1242598845408,20.473180780044,1996
83343,37.0095678838936,19.26744648005,1996
83345,34.9479302339776,17.1692289219346,1996
83346,35.2564343465886,18.3283396411949,1996
83350,32.7594389977393,20.9518078543923,1996
83353,34.8348448491262,20.7295826874484,1996
83355,34.8465253106479,19.1435907692745,1996
83363,34.3773278551344,19.0370877069909,1996
83364,32.5786184899395,17.49591466791,1996
83365,33.5369608736378,17.2627960078224,1996
83369,32.1546882964947,16.8793735592454,1996
83370,32.2549879031074,15.4764240785948,1996
83371,31.2109592676163,15.774242875576,1996
83373,30.8826177661546,14.8385295568457,1996
83374,31.2776907007177,15.5900025045399,1996
83410,37.5952566818336,23.538347322534,1996
83418,35.9645858330749,22.3064282494134,1996
83439,34.4786921131368,20.5449175931969,1996
83900,32.0586852657031,17.7838464576486,1996
83902,33.6821182167137,23.2652436392648,1996
85001,27.6636718673323,11.5821049536892,1996
85002,28.1530539966324,11.1232287559694,1996
85003,22.1043024676012,6.77643206922438,1996
85004,28.285217009395,10.938502858633,1996
85005,28.7400212950478,11.9380663228741,1996
85007,22.4157677349291,5.35704773288024,1996
85008,18.7091551619478,2.38188988339679,1996
85009,30.733185840766,11.4730284711946,1996
85010,28.8274606466293,9.8571628515537,1996
85011,29.0443515527935,10.4599518813388,1996
85012,29.4389454464697,11.9462394056649,1996
85013,28.7955564099689,11.1075952285944,1996
85014,31.1760765239953,11.130021369058,1996
85017,33.1620967278114,14.5384684244792,1996
85022,32.8694142662629,14.8297935621744,1996
85023,33.7580539185324,13.5893202911189,1996
85024,22.532692438379,8.08335625139394,1996
85025,26.8213637926837,8.6627206934517,1996
85102,25.0599003448862,10.2212423174252,1996
85104,27.4624043598311,9.76423392896131,1996
85105,28.3378777515569,9.5990459623128,1996
85106,21.1700852645595,3.69331911151776,1996
85108,29.394101512863,10.2016526164779,1996
85109,29.6583360470043,11.2075585129682,1996
85110,31.1635380153701,9.93644593843655,1996
85112,29.1949628310678,11.603188309994,1996
85113,28.5876810861096,11.1328274523452,1996
85114,29.645547082738,10.6675271239071,1996
85116,31.1701453003142,13.3774272803641,1996
85117,30.2891224703742,14.009296808428,1996
85119,29.5900311846163,10.1210822282553,1996
85122,34.0485962761773,15.9894717895623,1996
85123,31.3109647808362,12.1008861292547,1996
85156,19.688092865632,2.6257291611607,1996
85157,20.0769418072193,3.66308863083535,1996
85159,30.4310708718012,11.1871978708562,1996
85203,22.3244601924245,6.77584796765955,1996
85218,32.897393034808,14.8394387085782,1996
85257,20.7042772895411,4.18886912887669,1996
85263,27.6280356433457,11.3342141459759,1996
85305,28.8896178887996,13.1811552047729,1996
85901,22.7483734237361,5.02862288867157,1996
85906,19.9169990218657,5.52866548835607,1996
85909,20.5645183950368,5.113756258889,1996
85912,31.6133905543057,15.0139854918706,1996
87001,21.9266387783751,9.65909593376404,1996
87002,21.8550551870595,10.095496872197,1996
87004,20.0936297363845,7.39749102856679,1996
87006,21.6725397165756,9.02859730190701,1996
87007,22.1735571406104,9.4985169226473,1996
87008,21.3676335499549,9.35933777175025,1996
87010,22.3372787640598,9.69457759444647,1996
87011,21.5788722902336,8.95320354692088,1996
87013,19.9010219119844,8.47049411989394,1996
87014,20.998431326329,8.99620001069431,1996
87015,20.7599821575617,8.96114706858403,1996
87016,20.0941175381549,8.42692033940019,1996
87017,20.6427838627885,8.81142055930161,1996
87019,21.5418663384779,10.7288931180846,1996
87020,20.0648060393333,9.21890816569328,1996
87021,21.8287511775248,10.2193621525662,1996
87022,22.0374060996035,10.9547400322366,1996
87121,22.0217576026917,10.3814793777466,1996
88001,25.9121596053697,13.2994742829384,1996
88002,26.332591603597,14.3488267440796,1996
88003,23.5041019997046,11.4805284076527,1996
88004,25.611756842477,13.0532041610233,1996
88005,26.0762320014195,12.8453770757346,1996
88006,26.5303044331225,13.9020992979219,1996
88007,26.1195874459698,13.0697831952475,1996
88009,26.2208968845766,15.2648692059873,1996
88010,27.3572711680404,16.0821388725429,1996
88011,27.0467134307279,15.1997074591516,1996
88012,26.5525516454321,15.2094498167943,1996
88014,25.4989731018556,12.7725145039074,1996
88015,25.8900764899073,12.2073696153157,1996
88020,27.448324611239,14.69521558268,1996
88021,27.3941372468448,14.7675417915968,1996
88022,27.6892617096254,14.7885219439789,1996
88023,27.2949927711487,14.7320715975761,1996
88024,28.0011087164519,15.4032069333335,1996
88025,28.1813532478451,16.0203701350355,1996
88026,27.3883767367741,15.3413072591387,1996
88028,28.2682351855154,15.9968257313571,1996
88029,27.4855251151524,16.62706852495,1996
88030,27.5542141191887,16.5029254277547,1996
88031,28.0350319630391,16.9495029604113,1996
88035,24.6830156770204,11.9584431075074,1996
88036,24.763907602042,12.1114020157872,1996
88037,27.0105247904615,13.5957721181032,1996
88038,25.607090266405,12.0125183763757,1996
88040,28.5377111652229,15.4172701244113,1996
88041,28.5467899795933,15.7627864373328,1996
88042,28.80255651474,16.2940370744588,1996
88043,28.3845946477807,16.7471238893011,1996
88044,28.3011208479317,16.5980685618535,1996
88045,27.3641608815134,17.7150967491998,1996
88046,27.8133859135963,17.5940572492752,1996
88047,25.7019195459078,11.805076594243,1996
88052,27.9880237293243,15.2641383862495,1996
88116,26.0615132215546,12.8306600128732,1996
88134,26.4239930432252,13.9439353196308,1996
88900,25.9930765450406,13.3794290289587,1996
88902,26.1309882246457,13.6943680109367,1996
88903,25.3887765149721,12.6284549197433,1996
88905,25.4238458302277,11.9071222909574,1996
88906,24.3432500989777,11.3935207457264,1996
88907,23.9312812449137,12.8011158599854,1996
88909,28.2353904519762,15.9787711654391,1996
88910,27.7306292248868,16.8287062535341,1996
88913,27.862675746528,17.0678041062488,1996
88915,28.3516572985727,16.9725097337661,1996
88916,26.1462920964454,16.3181676781604,1996
88917,26.769951460119,17.2964332035024,1996
88918,27.8764558483665,17.3687432292271,1996
88919,26.1992280757161,15.2756430654332,1996
88921,23.7802921845609,12.5952557013339,1996
88922,24.5123140827058,13.2516634211969,1996
88923,24.9710923219338,13.2624013172595,1996
89001,17.8477281388782,7.75328886698163,1996
89004,17.9907778919046,6.02415533844136,1996
89007,23.6728946675934,7.41029285214052,1996
89008,23.6203055472725,7.22644122484919,1996
89009,18.2806632078483,7.95747256362064,1996
89011,20.4111219850305,9.0552447841592,1996
89013,23.1489686094305,8.19419347983535,1996
89015,23.9415062145122,7.27356153784446,1996
89018,19.6316809703649,7.46629151655602,1996
89019,16.7634494803046,3.88793258882512,1996
89020,26.8669660330402,9.76429878412074,1996
89021,25.7980904186753,9.99524843187404,1996
89023,23.1845761174741,8.39285054673319,1996
89025,23.1922483389088,7.57036432778904,1996
89026,23.9233507475164,7.95677956238009,1996
89027,18.8047838334913,7.99095052248472,1996
89029,18.3199375733483,4.74725725267717,1996
89030,22.7637298766093,7.62320695989695,1996
89032,21.0251663815946,5.97860713132687,1996
89034,20.3205215937972,9.27911422526942,1996
89035,17.482518730351,4.49845049832318,1996
89036,21.3968243247073,5.94334683906638,1996
89037,25.514367496548,10.2473640681511,1996
89038,23.5752743691513,7.71800844939714,1996
89039,23.8595834229608,7.38362436953103,1996
89044,21.7254864366496,6.61026841479867,1996
89045,26.1384868024343,9.90593382594097,1996
89046,25.2143175942557,9.50925792130014,1996
89047,19.524416447978,7.3728671926793,1996
89052,18.9122483453633,4.98367097083433,1996
89054,18.3264859702987,6.50491739650668,1996
89056,24.1164093327356,8.50029064165191,1996
89060,17.6586854155635,5.87763238490467,1996
89061,15.6828803661186,3.76268804809953,1996
89068,16.8453289746647,3.77434873983966,1996
89072,20.220256429323,9.36469284917267,1996
89078,19.7600191860664,7.93899424250533,1996
89080,16.7873173245413,4.12915191179264,1996
89082,26.0012613967515,9.8142639434899,1996
89111,20.44954880313,8.83847569524443,1996
89142,21.5316624898639,8.57982127117308,1996
89145,26.1653670075652,9.91623281999068,1996
89147,18.2943017947599,6.91800173873422,1996
89182,25.9353349407011,9.70567250146766,1996
89262,23.4791544847947,7.59685086566497,1996
89900,26.9876029062614,10.9149536251736,1996
89903,15.5134783247556,3.75402977322498,1996
89904,17.1547287857091,6.06016445491049,1996
89906,23.0734157724583,7.27971629284798,1996
89907,21.0964535564633,9.80752963157155,1996
89908,20.671301025212,6.0670766551359,1996
89909,18.4358062635769,4.03967090221969,1996
90001,25.2721171027736,12.2782177874916,1996
90002,24.7199186822201,11.9709415156791,1996
90003,24.6105735127519,11.2431647008674,1996
90004,26.2240165282633,14.036242051288,1996
90005,24.6825078366408,12.6172631420306,1996
90007,26.458427742346,14.1818001505154,1996
90009,26.4187555031698,13.878127939193,1996
90010,26.8013662959872,14.4241570974791,1996
90013,27.4043385112987,14.2903226151186,1996
90014,26.5570212453206,13.395756284078,1996
90015,26.6126311620076,13.9612551019305,1996
90017,25.2115471130464,13.3266325694759,1996
90020,26.7238008788743,14.2433100445732,1996
90021,26.921104888916,14.3175837554932,1996
90022,23.2041954488062,11.6336627752421,1996
90023,21.7555344068087,10.7719258626302,1996
90024,23.2919226290575,11.8136350517842,1996
90026,26.3552292878867,13.0334008805295,1996
90027,23.7228416398514,11.1059426706891,1996
90028,26.0156882074144,13.4196325260916,1996
90029,22.5878480490992,11.3001285757722,1996
90030,21.9637380334395,10.2924050777773,1996
90031,24.0425538736979,11.0025591328939,1996
90033,23.6531251739053,10.2740648587545,1996
90034,26.325971358163,13.4484014456613,1996
90036,26.2272674810009,13.0998252172236,1996
90040,25.3898703186796,12.8233342395265,1996
90046,23.8374101129502,11.3574344849711,1996
90047,23.6593212268971,10.9691677022863,1996
90048,25.18145800461,12.8138541586605,1996
90049,24.5792658640544,11.0768698069255,1996
90051,26.3014655579302,14.0913991952002,1996
90052,24.6897959252621,13.5249065870934,1996
90053,23.6730203198501,11.9920780880065,1996
90112,26.7096989874966,13.9446551890667,1996
90132,23.0322841008504,10.4175746773229,1996
90140,25.3957045490205,12.8295980548359,1996
90147,22.9581293652405,10.4878402259482,1996
90149,24.1223025896463,10.6898961756603,1996
90902,22.9861836589055,10.3961738054406,1996
90903,21.6403362908275,9.66254147753552,1996
90904,21.4790634304319,10.1679179030109,1996
90905,21.4509150456086,9.42188599894774,1996
91001,20.5949376805955,7.86900764594813,1996
91002,19.8366601056066,7.52607223220255,1996
91003,21.6427665507128,8.44100531103647,1996
91004,20.891408289146,7.94672576876452,1996
91005,19.8689819766629,7.72647991795694,1996
91007,19.9623803571274,7.88403303245378,1996
91009,22.8842485389899,10.9966761105096,1996
91010,22.9956019771555,10.7280706030424,1996
91011,22.5879147813943,9.6578375355864,1996
91012,22.5686574450668,10.6009931059869,1996
91014,22.4065630749958,10.4446145127459,1996
91015,21.8055660773297,8.83529458483871,1996
91016,22.0417596246354,9.31190139328373,1996
91017,21.7653899682535,9.68264457599537,1996
91018,21.3791008087305,9.77351242303848,1996
91019,20.8033834128882,8.66844538122339,1996
91020,20.801920993585,9.12617608359583,1996
91021,21.0347997294783,8.96246581280966,1996
91023,20.5306673652247,8.26418606105604,1996
91024,20.1768745725805,7.75033653188835,1996
91025,20.0355999668942,7.53811939215358,1996
91026,19.9360266295681,7.68309286137167,1996
91028,20.7121712174312,8.36571678295551,1996
91029,21.0171173166159,8.70803994050441,1996
91030,19.9689231338404,9.24564274995619,1996
91031,23.1165756555128,11.4683696237534,1996
91033,23.1599781153452,11.3176268897093,1996
91036,22.2794354182807,10.3923151532715,1996
91037,23.0058704681396,10.8710661493937,1996
91038,22.9399374919523,10.8763080352903,1996
91039,21.8172551703624,10.1129057595155,1996
91040,22.3001389572586,10.5070524584268,1996
91042,21.7983409516952,10.0766428007799,1996
91043,22.2840712881088,10.8638217115402,1996
91044,21.952496452233,10.531058693425,1996
91045,21.5133749932264,9.74665057289287,1996
91046,22.0099369455973,11.3191546351115,1996
91047,21.701953853705,10.301809548109,1996
91048,20.4869410703605,10.2198901311291,1996
91049,20.4995417242882,9.91998505432334,1996
91053,22.4399559072546,11.0293456799275,1996
91054,22.4063042971357,10.9840294368303,1996
91055,22.6344410209964,10.9946699810799,1996
91056,22.7772668281404,11.2994411251332,1996
91057,22.7648970708823,11.1914381627232,1996
91058,22.8042305244502,11.2786660182738,1996
91059,21.850442917991,10.9609221508153,1996
91060,22.2517072443377,11.2013730524775,1996
91061,22.6302945168732,11.482089396328,1996
91062,21.5522345483015,10.8136009939627,1996
91063,20.9785508005243,10.7630447136728,1996
91065,22.8722897135541,11.8877807794398,1996
91066,22.6367932297577,11.7001341523119,1996
91067,22.400038270117,11.4187797273247,1996
91069,22.4071794446472,11.6530947185233,1996
91070,21.8725629831289,11.6267188183673,1996
91118,21.3486762012835,9.74208188679892,1996
91146,22.0514249856131,11.3670660863604,1996
91167,22.3960295287259,11.4190440177917,1996
91312,22.5045694927837,10.8000399966573,1996
91314,20.681778007454,10.1467695858651,1996
91318,21.2675457876086,10.8235719123324,1996
92002,20.8951809971113,5.59968761375123,1996
92004,26.3462742293941,9.3552874207818,1996
92005,23.9246320294088,8.26146188994202,1996
92007,20.9036339564818,7.61933726489711,1996
92010,25.1709677409656,7.6706561090911,1996
92011,22.9581584065627,7.16837030213786,1996
92013,25.4141158101667,8.55478396677459,1996
92015,22.0306720551557,3.57842489415535,1996
92016,22.4314176985797,4.53367448414073,1996
92017,22.4009788230275,5.09764111441288,1996
92018,21.9375078066054,6.64837221178274,1996
92020,25.1567618529387,8.30705867494856,1996
92024,23.824002446355,5.97977023277002,1996
92025,22.1406791436045,5.47654971323515,1996
92026,22.3004383771847,4.52734859478779,1996
92027,20.6251865309112,4.81524166403985,1996
92029,16.5621180945215,0.526928976382428,1996
92030,19.1038206934305,2.38985484503015,1996
92031,16.3671915640081,0.828512820193005,1996
92032,17.5085789259532,2.97419175749036,1996
92035,23.3274432165497,8.63140941927355,1996
92037,24.1873457451389,9.52146217137167,1996
92038,21.7043205888965,5.26237693677975,1996
92039,25.0461414535091,8.48611108986837,1996
92040,23.4293536819714,7.16718625279068,1996
92042,16.8477286889185,2.89769477260053,1996
92043,24.7271159211385,8.58222110246875,1996
92044,24.8056181845842,8.90716017837878,1996
92045,23.9546235357334,8.81368527964779,1996
92046,23.9226467132568,8.69422810565994,1996
92049,24.1080779976315,8.33381124469969,1996
92052,20.521367532779,3.15312516903266,1996
92053,17.9495505487732,1.46945617029063,1996
92055,22.0951127182665,4.68164134768845,1996
92056,25.3019375308635,7.68183643691786,1996
92058,25.207018865923,7.68378564957797,1996
92059,23.7126761779044,7.05768606269244,1996
92061,26.3793044765041,9.44630628037003,1996
92062,24.5595665173153,7.63755834559955,1996
92063,24.2011674038199,7.70128866240036,1996
92064,25.7925007094198,8.5831465638099,1996
92065,24.5644006486853,7.94943341702292,1996
92066,24.0280886085666,7.57515771778262,1996
92067,24.5330700767308,7.95801848485285,1996
92068,25.8803591315563,9.82993002809011,1996
92069,25.2845454430186,10.0803960457479,1996
92070,24.5969121851627,8.47344654996248,1996
92071,16.9277791560156,1.79318719611989,1996
92074,21.3735937904473,2.71444948174846,1996
92075,20.5651671968657,2.99416328504168,1996
92076,22.6066702236639,4.27885766954066,1996
92079,23.064468691271,6.03581024477404,1996
92080,24.1295743908798,7.43799596442316,1996
92081,22.6030742995405,6.29647419994004,1996
92082,23.4645917938977,6.97054113643925,1996
92083,24.4522256383709,7.2826968758714,1996
92085,22.0506564112543,5.38181655383804,1996
92086,19.856477206811,5.04078475933027,1996
92087,22.74983072945,6.82330497858584,1996
92088,24.7745793065414,8.38981980290906,1996
92089,24.5520459329822,8.27053469895739,1996
92090,23.8336878613728,8.33508480351146,1996
92091,26.7163999804092,9.68840799356828,1996
92092,22.2677640961212,4.4069214011859,1996
92093,21.7405373593594,4.25305337826975,1996
92096,23.1813642263412,5.66741755962372,1996
92097,23.8028650129164,6.18772741137324,1996
92098,23.7237292375172,5.98957622657388,1996
92102,23.5042810971165,6.49521596783876,1996
92103,25.6139180226188,7.20598064940963,1996
92104,22.6295236988834,5.52227519533595,1996
92105,17.937477386126,1.96736471787576,1996
92107,21.9275491038958,6.36453852926691,1996
92109,22.4663499362096,4.97691188999827,1996
92110,23.6831653955196,7.66638417624965,1996
92111,25.2864835729786,8.70171785120871,1996
92112,25.2614488413768,9.06424113447443,1996
92123,24.2834741804335,6.48347364346802,1996
92147,24.2595153927233,8.20032111765665,1996
92148,22.9646297871642,8.61236390365274,1996
92195,23.3428414796528,4.85297587294328,1996
92204,26.343038687142,9.35278159059504,1996
92208,20.3269104377182,2.76675734485817,1996
92900,16.4769746624211,0.498243014270407,1996
92901,16.4890572718469,0.500380540379236,1996
92902,20.7575466067805,5.19166511814029,1996
2001,28.0240510779691,15.7568057439413,1997
2002,27.9505854462132,16.3195959871466,1997
2004,27.7612434759373,15.7272908047932,1997
2005,27.8005996740519,16.0848662460618,1997
2008,27.867976957897,16.2981546352494,1997
2009,27.0154666767873,15.4633539845938,1997
2010,27.8077492402427,16.3848611937096,1997
2015,28.3933096986551,16.1289176551195,1997
2016,28.465834962869,16.3597378453122,1997
2017,28.8176816054586,16.3054868149816,1997
2019,29.1001434945728,17.0979351300375,1997
2022,29.5884079745956,18.5471607719228,1997
2023,29.4584107447152,17.6944131995692,1997
2025,28.8091854744769,17.361444951231,1997
2027,28.9437180424189,17.2718035259518,1997
2028,28.414682046078,16.673982592861,1997
2030,29.609114668685,17.9802887232881,1997
2031,29.9634709787595,18.4306116827291,1997
2034,29.5870883124215,18.2366980143956,1997
2035,29.8699631724958,18.7215084248087,1997
2038,29.5265092153093,18.4666770291268,1997
2039,30.1668993142935,18.4590344251533,1997
2042,29.4346607609799,20.3816429723046,1997
2043,29.032105940992,16.7378397646463,1997
2046,27.5328641532271,16.1358627273802,1997
2047,29.4670791816236,17.2267873863924,1997
2048,29.7224647965542,18.1780891418457,1997
2049,29.6905624467323,17.9453445322373,1997
2051,28.5678414928821,16.6310786560216,1997
2052,30.2700819900732,18.9236426513161,1997
2053,29.6462222659381,18.3865122043283,1997
2054,29.6773220661832,18.6972444486509,1997
2055,29.3113453112655,17.5259388583389,1997
2056,28.9623163846366,16.5547471557769,1997
2062,27.6556402033026,16.1773662393743,1997
2069,29.8333220332502,19.4504995966532,1997
2070,29.2884279704281,20.6038654267632,1997
2072,27.6197470449934,15.8448964147007,1997
2073,25.950291517195,15.1816493446278,1997
2105,27.6342101108542,15.9431263285575,1997
2109,26.9525768427081,15.4249551280015,1997
2111,27.6637888510016,16.3278290422657,1997
2140,29.1342250269813,20.7065533174051,1997
2142,29.4937900232714,20.2107477099396,1997
2162,27.5601697312188,16.0753237390027,1997
2201,27.9386577936682,16.0708718370683,1997
2207,27.6781763701603,15.9763692877759,1997
2750,27.8001809177628,16.4888383359794,1997
2751,28.5700921135693,16.6590288635084,1997
2753,29.9246199372886,18.7080835812334,1997
4001,21.1612161983143,7.26633510047739,1997
4002,21.7603871258416,7.71003458818172,1997
4003,20.3453117956157,6.25643865141858,1997
4004,20.7265460183176,7.12035637837278,1997
4005,14.8875015071504,2.54622082371091,1997
4006,23.1627564991222,8.1554114818573,1997
4007,22.6343418430884,8.21324413545376,1997
4009,20.8983941089902,7.2695758688362,1997
4010,14.7627793280584,3.00804972139029,1997
4011,22.3755988724735,7.73734585954509,1997
4012,22.3816876750422,7.66688412286659,1997
4013,21.1643128395081,6.78266739411788,1997
4015,18.4168437558551,4.96791823520217,1997
4016,14.7692959265721,2.7958620100409,1997
4018,21.4114394311927,7.71440129697182,1997
4019,21.0566631566297,7.43470484501607,1997
4020,20.938597478823,7.01262786617018,1997
4022,18.7840148826346,5.86253124842712,1997
4024,14.6853160117654,2.394420409226,1997
4025,13.42345384954,0.781897522091599,1997
4026,20.3184994784268,7.92424458750127,1997
4027,20.1496383885937,7.92427228460249,1997
4028,20.0337477369285,7.78343029945127,1997
4029,19.5508312215829,8.06330139559701,1997
4030,19.9814860453972,7.23286374715658,1997
4031,19.5201228249748,6.63942526533919,1997
4036,20.1462980494511,7.65538537988274,1997
4037,19.8644232808808,7.32676796501065,1997
4038,19.6149162022001,7.45212423539103,1997
4040,19.5628845252801,6.93381030523955,1997
4043,18.9079480465817,5.87247689419535,1997
4045,18.7173429813696,6.01426089337934,1997
4046,18.0403263757395,7.13907435993816,1997
4049,18.8354909035467,6.80685999536295,1997
4050,18.9098495544364,6.42896189863823,1997
4055,19.0555405216693,6.59677503114385,1997
4062,19.0942221719981,6.62351780639582,1997
4063,19.1853436814631,6.60934958268661,1997
4064,18.6741609883863,6.00766734744227,1997
4073,19.4313363323348,6.66606188048042,1997
4077,17.5212432812317,6.55885388458056,1997
4078,18.516691790447,6.90237439056327,1997
4079,17.6031558063697,6.6735163572812,1997
4101,20.0699755637568,6.30219409340306,1997
4102,22.095629171243,7.92207338209461,1997
4103,22.2625972429911,8.17682282470521,1997
4104,21.1016971255661,7.34365936922371,1997
4105,15.50788166191,3.49809582810613,1997
4106,22.6215227771876,7.61738396141828,1997
4107,23.1395546743803,8.14451645022241,1997
4108,22.4958626735358,8.14495817820231,1997
4109,20.4380808946341,6.50804354751878,1997
4110,19.7024934650939,5.82635471202709,1997
4111,22.2700606004076,7.81416706234712,1997
4112,21.7020509949881,7.2856887417223,1997
4113,21.2357977864954,6.61248399239195,1997
4114,19.8145406867656,6.31496800969562,1997
4115,19.2045830198862,6.01288842460484,1997
4116,15.3825269580096,3.30981427958904,1997
4119,20.882946386682,8.22772464522396,1997
4120,20.9185641078037,7.97588314825419,1997
4121,19.6252914601692,6.6118258087049,1997
4122,19.067795915511,6.2472570162375,1997
4123,14.032962032931,2.37417334482538,1997
4125,14.1095135774877,1.70840510025112,1997
4126,20.6655128845286,7.8306133037987,1997
4127,20.2806493267936,8.04295750394498,1997
4128,20.3408322917472,7.63779086174725,1997
4129,19.9780862415936,7.58616088637223,1997
4130,19.7486493478128,6.95637599153256,1997
4131,19.0954114727508,5.88967538059206,1997
4136,20.02858426126,7.46585677000895,1997
4137,19.7996797299166,7.48509253821242,1997
4138,19.7358997034973,7.54602013968991,1997
4139,19.6763197835286,7.79679492632548,1997
4141,16.5518606181467,5.63196188364273,1997
4143,18.0675200471338,4.7795026819661,1997
4147,18.0289752670147,6.88731356809765,1997
4149,19.2127108129141,7.2237286029824,1997
4152,19.3443935011152,7.056955608218,1997
4153,19.3969863491013,6.73885421365997,1997
4154,19.4136994008268,6.69744675989901,1997
4155,18.6745547186384,6.22518978894906,1997
4157,19.163304906198,7.57783701890324,1997
4164,18.7097006539737,6.09931481193094,1997
4196,11.5023566635872,1.06446232201153,1997
4201,18.5872827429015,6.1812365325332,1997
4202,21.4980369922334,7.23204240756752,1997
4203,21.5176802346873,7.44001205022945,1997
4204,18.7030452288114,5.9246530740689,1997
4205,14.756465985985,2.64401917762987,1997
4206,22.8056791767223,8.29413375411465,1997
4207,22.5485410829192,8.36640923000076,1997
4208,21.9129807895609,7.95959985951137,1997
4209,20.5866094756236,6.69666932145571,1997
4211,22.481891042037,7.8998702538671,1997
4212,21.3346677501027,7.00295435044824,1997
4213,22.1044855441862,7.41383538778546,1997
4214,20.2919557374099,6.56769331241476,1997
4218,21.6159786994225,7.61035526258335,1997
4219,20.9258451983703,7.66413899322054,1997
4220,20.5662076025164,7.24350306384801,1997
4221,19.8244723171658,6.68030547777812,1997
4222,19.395203610684,6.5266249918205,1997
4225,13.2862644415805,1.06766743342276,1997
4227,20.0010550292033,7.53270820401749,1997
4228,20.2016708959493,8.09778370960153,1997
4229,20.0153240248736,7.25346150117762,1997
4230,19.5186805680637,6.60960180220348,1997
4231,19.0054984274365,5.61746799491701,1997
4237,19.7127083388542,7.26785409257814,1997
