"stateroute","year","tmax","tmin"
90040,1997,24.6750000052982,11.447499997086
90904,1997,20.5133333559389,8.07740746604072
90904,1997,20.6994445588854,7.90055563714769
90904,1997,20.6492982663606,7.69964922520152
90905,1997,20.5342857270014,7.75238098795452
91146,1997,22.4840000279744,11.1339999771118
92020,1997,24.4434523128328,8.58583329972767
92031,1997,16.2325925120601,1.13938271852187
92148,1997,23.9520430616153,9.11096775403587
72910,1997,22.5783332983653,9.61680552363396
85257,1997,19.5735802827058,3.47037036661749
6126,1997,37.716049288526,20.5850617208599
2162,1997,27.0781944062975,15.4954166677263
14142,1997,25.7047619289822,9.13571431144836
14220,1997,25.1649206555079,14.844126943558
14226,1997,28.9924999554952,10.5665000518163
14320,1997,31.7539681328668,14.4811111480471
14320,1997,31.6820831298828,14.4216667016347
14320,1997,31.6808331807454,14.386666615804
14320,1997,31.7449998855591,14.3937499920527
14909,1997,26.8342856452579,13.7133333872235
35903,1997,24.7548720041911,12.8589743834275
35903,1997,24.7500002119276,12.90555551317
61154,1997,21.6753086631681,11.3324691277963
69209,1997,22.0846666717529,8.86986668904622
69309,1997,22.0846666717529,8.86986668904622
92900,1997,16.1020690326033,1.16655172698799
2753,1997,29.9614666748047,17.9673332595825
2751,1997,28.4221213080666,16.3501514810504
2750,1997,27.7458333439297,16.8427777820163
2109,1997,26.4666666491278,15.3282758888157
2042,1997,29.6257691261096,20.0060256566757
2005,1997,27.7139505456995,15.9488889906141
2002,1997,27.8549207354349,16.8934920931619
17375,1997,21.7512820317195,6.35499997819081
17362,1997,23.5329165988498,6.83305550780561
17361,1997,16.7613332748413,2.51366669336955
17358,1997,24.6401234850471,7.17222223458467
7114,1997,29.6695453759396,17.1353029626788
25008,1997,30.0478259929712,18.8291302971218
18016,1997,24.027200012207,11.0446666781108
18002,1997,23.9035802770544,10.7164197144685
17026,1997,27.6093590320685,10.5220513099279
17022,1997,24.2914815125642,6.77370370758904
17022,1997,25.775238006834,7.41317463299585
14905,1997,25.9560606118404,9.17939391280666
14536,1997,22.3197333526611,6.07733334859212
14152,1997,31.8550793784005,14.5112697661869
14121,1997,27.6696666399638,8.82166666984558
14113,1997,24.3496824900309,7.98285713082268
14091,1997,25.086666773236,15.3803174457853
14019,1997,24.0255556342043,11.4198765578093
14002,1997,22.8363636190241,9.06909092989835
6030,1997,38.4487998962402,19.8490665944417
6023,1997,24.9311666488647,4.53766666352749
6022,1997,32.2178787462639,14.9871212063414
6021,1997,37.948399810791,21.1719999694824
6019,1997,38.840972105662,20.2830555968814
6016,1997,28.1656410755255,9.71217952019129
6005,1997,27.9296551627674,10.266206933164
6001,1997,29.7611999766032,11.9445333417257
14429,1997,25.8439217735739,9.09745096692852
42057,1997,31.1081944041782,19.9420833852556
42056,1997,30.9592307164119,20.2950000273876
42052,1997,30.9780000368754,21.5218332608541
39127,1997,26.763333334439,15.3292753385461
38313,1997,28.7549333190918,14.2498665809631
38301,1997,27.7984945645896,15.8130107592511
36118,1997,25.0175641866831,12.7610256671906
35304,1997,24.0608332951864,12.3016666344234
35101,1997,24.0318519215525,12.4703703633061
42040,1997,30.5742856283036,18.2388888919164
42028,1997,30.8384001413981,19.2209332784017
42022,1997,31.2468114935833,19.7189854884493
42014,1997,31.6401586381216,20.3268254597982
42013,1997,31.922333240509,20.9256665547689
42007,1997,30.4265278710259,22.8731945090824
42006,1997,30.7654546101888,22.0593937960538
42006,1997,30.6233333860125,22.3826188587007
42005,1997,29.9955999501546,21.4873333994548
42004,1997,30.5863636479233,21.3427274010398
39045,1997,25.7783333705022,11.9634614968911
39017,1997,25.8143210234465,13.7150616999026
39014,1997,26.069866587321,13.5626666577657
38005,1997,27.4217283931779,15.2020987169242
36031,1997,24.0444047791617,11.887976203646
36023,1997,25.4048148025701,12.6890123567463
35015,1997,23.9923076629639,12.9964102109273
27058,1997,30.8981944190131,18.7077777783076
27012,1997,30.2478571392241,18.0132142929804
27011,1997,29.4373077734923,18.6001281982813
27002,1997,31.7070667012533,18.5989333724976
25105,1997,30.3253624128259,19.0069565289262
25075,1997,30.8168117412622,22.2463768115942
25035,1997,33.2624360108987,22.7158974623069
25032,1997,32.5558332125346,21.3936667760213
25029,1997,32.1153967418368,20.7263491494315
25016,1997,31.7191666762034,21.0291667249468
59132,1997,26.1803333918254,13.0498888174693
54901,1997,25.0442423387007,10.6327272039471
54901,1997,24.9003702799479,10.5992592175802
54901,1997,24.8423333485921,11.2723334153493
54901,1997,24.7895833651225,11.4383334120115
54901,1997,24.9726666132609,11.2810000737508
54900,1997,25.1730000178019,10.0499999841054
54900,1997,25.3126667022705,9.71899995009104
54900,1997,25.2490740882026,9.81888887617323
53176,1997,16.8796667257945,2.95350000858307
49172,1997,23.3697619665237,10.7961904945828
49172,1997,23.3578667195638,11.5234666887919
46145,1997,27.318666712443,14.834500058492
42301,1997,30.5532097993074,18.6792592884582
42061,1997,30.773043508115,18.6327535656915
60030,1997,31.9841025670369,14.8193589112698
60015,1997,30.9312500688765,12.0240277581745
60014,1997,29.8311538940821,11.1910256483616
60007,1997,26.8568000030518,9.25800000508626
59131,1997,25.9028394722644,13.5664197486124
59033,1997,27.1354166666667,13.189583381017
59033,1997,26.7607245790786,13.0195652989374
59031,1997,25.8665384390415,13.6047435907217
59015,1997,26.1588460971148,12.6624358128279
59012,1997,26.3807937077114,13.0665079298474
59012,1997,26.1863332748413,12.657999976476
59008,1997,27.0974602472214,13.5685714312962
59007,1997,26.9105951899574,13.0760713815689
59004,1997,26.3864102974916,14.9947436283796
55014,1997,26.7740230121832,7.69000002433514
55008,1997,26.8374712494598,8.32551724335243
55003,1997,22.3670967676306,6.83946234692809
54019,1997,26.2178570883615,10.9684524110385
53037,1997,22.8201149469134,6.27241380461331
52117,1997,27.4342425953258,14.7672727324746
52037,1997,26.8814666493734,14.1679999160767
52031,1997,26.4415278169844,13.9243056045638
52022,1997,26.8554761977423,14.9772619179317
51129,1997,29.9423187090003,20.147681194803
51013,1997,28.900555451711,17.4816666709052
51013,1997,28.9066666497125,17.6027777459886
51013,1997,28.8821567086612,17.4649018867343
49067,1997,23.546309584663,11.4042857715062
49066,1997,23.6105555428399,11.4659999741448
49062,1997,21.6642223146227,8.49300000402662
49031,1997,22.9794444190131,8.61599998739031
47013,1997,24.5967947397477,10.7416666960105
47002,1997,21.6377333577474,12.6409332593282
46050,1997,26.3523188604825,14.8252173714016
46049,1997,26.115454529271,15.282121181488
46026,1997,26.9180302186446,14.396969722979
46002,1997,21.9746376535167,9.74507245119067
44047,1997,19.6838095869337,6.53404762631371
44020,1997,22.2539784318657,8.88623654714195
42901,1997,31.6183331171672,20.4789999961853
42121,1997,31.5156060710098,19.7251515677481
42114,1997,31.6396969014948,20.3265152266531
42108,1997,30.5773911130601,20.162898602693
77202,1997,23.6133333333333,11.0329332987467
69336,1997,22.6984722349379,9.20597220791711
63314,1997,29.4629486768674,16.7607692082723
60164,1997,29.3621738267981,11.197536247364
60153,1997,24.1014287131173,4.74226189511163
61104,1997,20.6979761918386,7.17166670305388
77002,1997,22.5908888816833,13.1301111433241
72175,1997,25.8989855171978,13.0498550249183
72098,1997,25.5965476717268,12.471547637667
72096,1997,25.8497777726915,12.564888964759
72096,1997,26.2937498490016,12.3316667377949
72095,1997,25.8467949598263,12.6630769570669
72094,1997,25.0760494043798,11.6298765841826
72092,1997,25.4508694634921,11.4826086223989
72082,1997,25.5694444709354,12.278055621518
72075,1997,25.8800000254313,13.0379999351501
72074,1997,26.2543939243663,12.732575748906
72073,1997,25.2214666748047,11.5013333574931
72065,1997,25.061234627241,11.9560493127799
72051,1997,24.3536364237467,12.6200000300552
72051,1997,24.326078377518,12.1143137987922
72027,1997,23.8422221431026,9.19135798053977
72007,1997,21.433444457584,8.70955552260081
69047,1997,21.3371794040387,5.15474357054784
69039,1997,20.785466486613,4.91773334503174
69036,1997,22.1896295194273,5.48839504924821
69032,1997,24.6407692004473,7.77769228433951
69017,1997,21.0251389079624,10.2855555216471
69012,1997,20.7339784970848,5.36720431491893
69005,1997,26.6871605154909,11.8604937894845
67029,1997,30.1185183113004,16.0780246522691
67025,1997,29.1960493252601,16.9072839831129
67006,1997,30.1247826175413,18.002463783043
66066,1997,24.7575640800672,12.7419230632293
66065,1997,24.2218840502311,13.2655072903288
66059,1997,25.8988459904989,14.0537179861313
66057,1997,23.678133392334,11.056666653951
66048,1997,24.704266688029,12.4162667210897
66041,1997,24.6029884952238,12.933563177613
66016,1997,23.1096297370063,12.1900001102024
66016,1997,22.9950000974867,12.0205556551615
66016,1997,22.7998148247048,11.5342593104751
66013,1997,23.0673333613078,12.5712000465393
66012,1997,22.7542666753133,12.7006665547689
64029,1997,24.2892752108367,10.3065217681553
64029,1997,24.3090908744118,10.2230303070762
64003,1997,24.3462499380112,10.7112500866254
64003,1997,24.344266611735,10.8872000439962
63211,1997,29.1931998697917,16.087066599528
63021,1997,24.9029166168637,12.4331944518619
63008,1997,28.9222221139037,17.1501234195851
63007,1997,27.0751388867696,17.9094444380866
63006,1997,29.2273077597985,16.5906411073147
63001,1997,27.9963999684652,17.5304000345866
60121,1997,30.9326666005452,13.5346666590373
63313,1997,29.0902380716233,16.7424999872843
72187,1997,24.9304598227315,11.0837930646436
92208,1997,19.5405376085671,2.71645160355876
90132,1997,22.2428786826856,8.91196966893745
89262,1997,23.2345678776871,8.10765430073679
80220,1997,26.5089393095537,14.0559091640241
80059,1997,29.8351280994904,17.0332051668412
80058,1997,29.9410715784345,17.7185714017777
80056,1997,29.5747435643123,17.0443590237544
80055,1997,29.987599995931,17.3519999694824
80052,1997,29.07712133003,15.4021212259928
80051,1997,28.6085333506266,15.4661333719889
80050,1997,27.4848484848485,15.4992424213525
92092,1997,21.8848888503181,4.60511110987928
92029,1997,16.3406897577746,1.18126436211597
91067,1997,23.3111494217796,11.2809195573303
91018,1997,21.6339080415923,9.79413794375014
90047,1997,23.2349380917019,9.69567891992169
89045,1997,25.3595401939304,10.4577011678411
89013,1997,22.5528735018325,9.06735631241195
89011,1997,20.8890804860784,10.3170114714524
87021,1997,21.5980246979513,8.75506169413343
87020,1997,19.8404762404306,8.62952383288315
85106,1997,19.9280555380715,3.74361108647039
83079,1997,31.5550000137753,18.3565278053284
83073,1997,30.1660317617749,18.7103174905928
83047,1997,31.112533416748,19.3489331181844
83038,1997,31.1649333445231,19.9533332061768
83014,1997,31.7674603537908,21.230158669608
83010,1997,35.5341667599148,22.5518055227068
81021,1997,24.173086496047,11.2354321067716
80022,1997,28.9092751931453,17.5917392260786
80020,1997,27.7824691960841,15.8111112500414
80019,1997,27.9398718613845,14.7276922861735
80016,1997,28.2817333730062,16.0289333597819
80014,1997,29.4065476599194,16.8953571660178
34310,1997,25.4072413828181,13.8483908149018
34308,1997,25.7222988084815,13.7287356442419
34306,1997,24.9017285241021,12.1913580246914
34305,1997,24.6745833820767,12.1105556024445
34304,1997,25.284285795121,13.2859523580188
34302,1997,23.9640000406901,11.7639999898275
34301,1997,23.7808974583944,11.5448718254383
2072,1997,27.4031884566597,16.2823188477668
2001,1997,28.1636000569661,16.399066696167
2073,1997,26.1298611429003,15.143055650923
2009,1997,26.5317856697809,15.4391667048136
2201,1997,28.1141025347587,16.3935897411444
2046,1997,27.4536230114923,16.829420366149
2004,1997,27.4451388782925,15.9870833688312
2008,1997,28.0055556120696,15.8518519460419
2105,1997,27.5233332824707,16.2296000289917
2207,1997,27.5841269114661,16.2557143710908
2016,1997,28.5034849860451,16.2251515099497
2062,1997,27.1728985551475,15.2960870300514
2015,1997,28.3419697790435,16.1610605499961
2111,1997,27.3856521274733,16.0853623652804
2017,1997,29.0398551830347,16.3571014680724
2019,1997,29.1566665967305,17.2167857715062
2056,1997,29.2168115256489,16.5010143915812
2010,1997,27.9397100918535,16.4266666191212
2047,1997,29.6338889333937,17.4826388491525
2043,1997,29.4768115057462,16.7931884959124
2028,1997,28.5684000905355,16.5609333165487
2049,1997,29.587599995931,18.0191999944051
2023,1997,29.5856411273663,17.4950000567314
2048,1997,29.4336903889974,18.1482142947969
2025,1997,28.9004761605036,17.4916666348775
2051,1997,28.6402900529944,16.3852174454841
2027,1997,28.9393054379357,17.1291667487886
2022,1997,29.3593588608962,18.58756397932
2053,1997,29.7027535093003,18.5914492814437
2053,1997,29.6241663297017,18.8775000572205
2055,1997,29.1851515914455,18.1284848848979
2039,1997,30.1236361590299,18.6498484756007
2034,1997,29.8517333475749,18.3104000091553
2030,1997,29.5959722201029,18.7938888735241
2038,1997,29.4629334513346,18.5668000030518
2052,1997,30.325066502889,19.0344000371297
2031,1997,29.97305560112,19.1893055306541
2054,1997,29.8436905315944,18.502380893344
2035,1997,30.1719444062975,18.6284721295039
2069,1997,29.8970368703206,19.680123505769
2142,1997,29.6878205323831,19.8867948849996
2070,1997,29.6065150174228,20.2724242643877
2140,1997,28.6520833704207,20.9029165903727
6103,1997,30.0060492621528,12.02679015972
6055,1997,29.1174668629964,11.252933362325
6003,1997,30.2366666528914,12.3645833002196
6106,1997,38.0858971522405,23.0767948444073
6011,1997,24.2903572264172,6.83214286395482
6010,1997,30.1717241002225,11.4693103110653
6061,1997,28.1982715747975,9.69172840353883
6009,1997,24.0508771528277,4.84912283378735
6107,1997,31.3460258581699,13.1367948972262
6060,1997,29.5576189359029,11.0533332881473
6108,1997,30.5698767532537,8.93604936717469
6056,1997,36.664320981061,21.6270370483398
6012,1997,38.7876810820206,23.4071013409158
6115,1997,24.691538419479,6.0835897677984
6013,1997,35.1814102270664,18.8498718188359
6014,1997,27.8700000589544,10.3343939564445
6014,1997,26.6773334503174,10.216666730245
6116,1997,28.509102552365,10.2055128354293
6067,1997,25.4856790142295,7.5995061662462
6063,1997,38.0949332173665,20.2027999369303
6073,1997,21.2327273108742,3.0831818311955
6020,1997,37.1897222730849,20.9470833672418
6123,1997,24.9311666488647,4.53766666352749
6122,1997,33.2220290087271,16.0930434309918
6122,1997,35.2633332146539,18.8144442770216
6018,1997,38.3820514189891,22.2082051497239
6072,1997,34.9429998079936,17.9771666367849
6127,1997,39.128974425487,20.2207692708725
6025,1997,39.3092590614601,20.4130864319978
6029,1997,34.9141333262126,14.5909333546956
6080,1997,37.8402901248655,21.543478316155
6133,1997,26.6144445913809,8.99518512796473
6133,1997,29.3369049344744,10.5185713995071
6133,1997,27.1906667073568,8.91199998855591
6900,1997,32.0933334411137,14.4780952514164
6033,1997,31.46307688493,13.3282051025293
6901,1997,29.2957576693911,11.4677272637685
7025,1997,29.0718666585286,17.1642667897542
7028,1997,26.8225000699361,15.5900000466241
7026,1997,30.0141667524974,15.886250005828
7019,1997,29.8938334465027,17.4581666787465
7902,1997,28.0596295815927,15.9987037799976
7900,1997,28.8926670074463,16.615333366394
7900,1997,28.6585186145924,16.6174073395906
7900,1997,28.3527778342918,16.4999998763756
7117,1997,29.4223999532064,18.1022666549683
7016,1997,29.4018055068122,18.2095833354526
7021,1997,29.2320832941267,16.0772221485774
7020,1997,28.4777778519524,15.5625000662274
7022,1997,29.6627535336259,17.1071013989656
7024,1997,29.8740277820163,17.0977776845296
7018,1997,29.5440908489805,18.2139394789031
7901,1997,29.2626390192244,16.9804166820314
7008,1997,29.4924635956253,18.0744928277057
7014,1997,30.0797101172848,16.8891303712043
7111,1997,30.2114284757584,17.4758730086069
7012,1997,30.1986111534966,17.6786111328337
7013,1997,30.0040002441406,17.067200012207
7103,1997,30.2945832941267,17.8663887712691
7010,1997,29.7366667208464,18.9799999568773
7007,1997,30.8126086635866,18.2227536353512
7006,1997,30.3236665407817,18.0321666717529
7004,1997,30.2163493141295,17.6834920701526
7005,1997,30.1978786063917,17.8237879348524
7001,1997,30.2851515394269,17.5324243054245
7002,1997,31.0292424866647,19.197121258938
14007,1997,32.2161332448324,14.5229333368937
14009,1997,22.6775640340952,4.77974357971778
14011,1997,27.1103922152052,9.60294115777109
14011,1997,27.6238098144531,10.6490477153233
14012,1997,32.0491667588552,15.4484722216924
14016,1997,30.1348610983955,13.7397222518921
14025,1997,28.2439743677775,9.39820513969813
14026,1997,33.057200088501,15.5878666051229
14033,1997,33.2515999857585,17.0670667012533
14034,1997,29.7228734465851,13.3658621119357
14041,1997,33.2160256948227,14.0532052211272
14041,1997,34.000666809082,14.2306667963664
14043,1997,39.6038096745809,22.6526191348121
14044,1997,39.4482607634171,22.879855086838
14047,1997,31.2999999306419,11.9074242042773
14048,1997,39.0228204971705,21.9330769074269
14049,1997,39.8999999491374,22.3733333333333
14050,1997,24.3879166973962,16.0670832395554
14052,1997,28.6423610051473,10.7324999769529
14055,1997,28.5831817280162,12.663636301503
14057,1997,20.8403030742298,11.1372728347778
14057,1997,24.0546666887071,10.5477777904934
14063,1997,35.0107407511016,18.5212346889355
14064,1997,36.1044445946103,20.1674602750748
14070,1997,38.8449998431736,20.8686111238268
14073,1997,24.4190123051773,5.76679011333136
14089,1997,38.9476811505746,20.7963769332222
14093,1997,38.9566666574189,23.1019698056308
14095,1997,23.3519608366723,8.40666666217879
14098,1997,31.0160001754761,13.8339999834696
14098,1997,30.7478571846372,13.8011904216948
14098,1997,31.5666667090522,14.343888759613
14103,1997,27.994833278656,14.5698332945506
14105,1997,26.4265150879369,14.9854545593262
14106,1997,29.681111017863,11.9718055062824
14109,1997,31.6615476608276,16.940952369145
14112,1997,31.5581159177034,13.3431883963986
14119,1997,30.4974998897976,14.058055612776
14119,1997,27.3589741144425,14.3025641319079
14129,1997,26.7988889482286,13.3050000402662
14129,1997,26.7412820473695,13.101282119751
14129,1997,28.0054165522257,13.9129167795181
14130,1997,23.7033333551316,8.54142858868554
14130,1997,27.2949019413368,9.38588234957527
14132,1997,21.4327778153949,7.98944441808595
14133,1997,29.4063331604004,15.3083333651225
14133,1997,28.7983333799574,14.8438889185588
14133,1997,29.8343138601266,14.4199999827965
14134,1997,29.9981159541918,11.2469565626504
14137,1997,29.4563888178931,8.31458330154419
14140,1997,30.9365150856249,11.2572727058873
14141,1997,27.882833480835,10.7636666615804
14149,1997,32.5889334360758,14.7421333440145
14151,1997,24.1278571855454,6.00250001748403
14159,1997,32.7491359946169,15.5807407638173
14160,1997,27.7885333251953,9.55120003382365
14161,1997,28.9414999961853,13.1988332748413
14163,1997,32.2197529121681,15.6440740867897
14165,1997,22.0597221983804,5.97652776456541
14167,1997,27.8858666229248,10.0405333328247
14171,1997,30.3781159995259,13.9439130866009
14172,1997,25.8059258990818,12.0351851604603
14172,1997,27.4259259259259,12.6177778597231
14174,1997,28.272083123525,10.0941667159398
14174,1997,26.6352941101673,9.68745100731943
14175,1997,21.6906667073568,6.8097333017985
14176,1997,23.8413095247178,5.94892856336775
14181,1997,24.4335714521862,7.50392850807735
14185,1997,25.7465078868563,10.7176190103803
14186,1997,27.2993055979411,11.0363888608085
14188,1997,23.5360606511434,9.11181818355213
14189,1997,26.9565079098656,11.9001587004889
14191,1997,33.3308331701491,14.9943055046929
14195,1997,28.5454320318905,10.087037027618
14199,1997,24.3285058339437,7.0243678750663
14201,1997,23.7401387956407,7.5038888586892
14202,1997,29.8402563241812,11.9682051340739
14202,1997,29.6848716246776,12.316153770838
14203,1997,28.9159259560667,13.3565432112894
14204,1997,32.4987180660932,15.0201281400827
14210,1997,27.3193335215251,11.4439999898275
14210,1997,26.4047369371381,9.9496490913525
14308,1997,20.7950000762939,5.10104162991047
14308,1997,22.755777782864,6.29199998113844
14313,1997,23.7312500476837,8.16791660586993
14313,1997,26.238095056443,10.3823808715457
14313,1997,23.7820833524068,7.32020832349857
14319,1997,24.3155556784736,10.3838888804118
14319,1997,22.5031747061109,9.82698407248845
14341,1997,28.215500164032,10.9163333098094
14902,1997,24.739466603597,8.19506668726603
14908,1997,18.7720513221545,9.48423079343942
14408,1997,22.1955556045344,5.66567901917446
14435,1997,26.0574603307815,9.19682536806379
14435,1997,23.5950002670288,8.71916663646698
14409,1997,27.1020634969076,9.26206351840307
14409,1997,28.1357143947056,9.34523818606422
14903,1997,24.748405760613,8.89188403668611
14436,1997,22.1552563936282,6.06282051404317
14013,1997,23.7640579610631,10.8565217101056
14352,1997,31.1944444709354,13.9306944078869
17307,1997,27.4195238522121,11.5348809503374
17205,1997,25.7049425059351,9.00448275982648
17901,1997,25.4527160974196,8.83444447576264
17007,1997,26.9476388030582,11.2493055529065
17207,1997,26.8335484125281,11.7693548458879
17305,1997,26.1317857333592,9.28976196334476
17033,1997,19.8837778197394,1.95799999104606
17036,1997,27.1437778260973,10.9884444660611
17004,1997,24.6226388348473,8.88555556535721
17005,1997,26.7672839223603,9.91975306287224
17006,1997,27.2227162255181,11.1696296091433
17037,1997,27.8293826962695,11.7274074495575
17032,1997,22.985802391429,5.84691361586253
17202,1997,18.471212126992,2.62742423333905
17035,1997,27.6372837961456,10.2381481476772
17212,1997,27.9899999981835,10.3517857392629
17013,1997,27.8431999715169,10.4361333274841
17900,1997,27.2182222154405,10.900222269694
17042,1997,27.5561331685384,10.383333269755
17014,1997,27.8506667073568,11.1710667037964
17043,1997,27.2082795994256,10.5562365183266
17214,1997,27.7053333028158,10.6398667017619
17308,1997,24.3601333236694,9.40613328933716
17008,1997,24.1551282466986,9.62692312399546
17210,1997,18.464545510032,2.39363635193105
17213,1997,25.8234566818049,8.92345679836509
17010,1997,20.8254166576597,4.57347223059171
17314,1997,27.6205554326375,11.2482222398122
17038,1997,29.5609875902718,12.0770370047769
17044,1997,27.5409679207751,11.0355914023615
17320,1997,27.1918628356036,9.7347059062883
17051,1997,28.150595278967,11.1894047203518
17020,1997,27.8599999167702,10.4690909457929
17049,1997,26.5408000691732,9.38626665433248
17046,1997,19.2943055762185,2.8931944480735
17019,1997,25.5777777212637,8.63296293917997
17319,1997,25.9371110280355,9.54222217930688
17045,1997,21.3888000233968,5.66439999024073
17015,1997,24.5624137637259,8.62724140115168
17047,1997,20.2522619451795,2.58095238455349
17321,1997,28.8575861919885,11.6133333403489
17050,1997,29.7020429795788,10.9653763617239
17315,1997,25.870833328792,8.40452379839761
17016,1997,19.9744444555706,3.43708333911167
17018,1997,24.0080000559489,5.38533335526784
17053,1997,14.3622221946716,-0.213055554777384
17027,1997,30.7936780863795,12.6897700737263
17222,1997,17.8017391951188,2.20797102342265
17052,1997,17.8415384903932,2.50717950655291
17225,1997,23.9914815219832,4.96197530222528
17028,1997,29.681149340224,12.5608046082245
17326,1997,24.8620635138618,8.80873016327146
17154,1997,17.0659722487132,1.87777777305908
17125,1997,23.6924357781043,5.54358972341586
17057,1997,28.1443939497977,11.3827272545208
17055,1997,23.7317284949032,4.93320987327599
17228,1997,29.5645679191307,12.1891358399097
17058,1997,29.0143589117588,11.7908974610842
17056,1997,26.4866667147036,10.0192592556094
18116,1997,24.027200012207,11.0446666781108
18005,1997,23.2234615179209,10.7287179995806
18102,1997,23.4921795038077,10.1637179301335
18007,1997,23.1846970355872,11.1181818571958
18102,1997,23.9551850778085,10.8840740521749
18012,1997,23.1241270398337,10.5165079661778
18003,1997,23.4866666793823,10.9276389280955
18015,1997,24.3127160013458,11.384444401588
18009,1997,23.705925859051,10.6011111471388
18014,1997,23.6852777269151,10.340555495686
18014,1997,23.6752082506816,10.5408332844575
18004,1997,24.1591953189894,11.184942557894
18001,1997,23.6742307222806,11.6708974532592
18013,1997,24.3591665994553,11.5095238628842
18010,1997,25.1501513683435,12.7568182511763
21105,1997,26.4049275163291,14.600579759349
21001,1997,26.6361728244358,14.1376543515994
21004,1997,26.6123810268584,14.3736904575711
21010,1997,26.3261537307348,15.3097436366937
21003,1997,26.8820987748511,15.3077778286404
21010,1997,27.2075926109597,15.2337037015844
21006,1997,27.0874666849772,14.7545333480835
21008,1997,26.8757692728287,15.0706410163488
25055,1997,29.8646378171617,18.3669566140659
25904,1997,30.3593591054281,19.4680769749177
25019,1997,31.4142106708727,18.9050877721686
25001,1997,29.8565216064453,19.36884061841
25006,1997,30.1346376667852,18.9872464304385
25060,1997,30.8792001597087,19.1214668019613
25003,1997,30.0201389259762,19.2388888729943
25920,1997,29.6421211416071,20.4574242794152
25007,1997,29.9910666402181,19.1006667582194
25002,1997,28.7714667256673,21.5605334726969
25108,1997,30.0756521363189,18.8828984965449
25005,1997,30.2981481434386,19.0097530859488
25012,1997,31.0870833926731,19.0394443538454
25010,1997,30.1024359189547,18.9228205436315
25004,1997,30.308974363865,19.0262820904072
25901,1997,30.6232052827493,18.2294871379168
25062,1997,29.7501450137816,19.7962318365125
25018,1997,30.5209089625965,20.3946969870365
25015,1997,30.166086860325,19.8357971163764
25059,1997,30.9555554654863,19.204444554117
25009,1997,29.2085000038147,21.3788333257039
25011,1997,28.8301332346598,20.1670666758219
25113,1997,31.2798413170709,19.8103174179319
25064,1997,31.2222221280322,20.8962963245533
25014,1997,31.1066667503781,19.6834723684523
25922,1997,31.2670832475026,21.4204167524974
25922,1997,31.317999903361,21.588666788737
25922,1997,31.3658334414164,21.4875001907349
25922,1997,31.3658334414164,21.4875001907349
25922,1997,31.414000193278,21.495333480835
25025,1997,30.6336232337399,21.5817390939464
25922,1997,31.4633332888285,21.4933334986369
25918,1997,31.3314286186582,20.8980954488118
25918,1997,31.3420000712077,20.9586669921875
25918,1997,31.3427777820163,20.9105557335748
25918,1997,31.3427777820163,20.9105557335748
25918,1997,31.3420000712077,20.9586669921875
25918,1997,31.3427777820163,20.9105557335748
25922,1997,31.4379488627116,21.4325641729893
25918,1997,31.3928889380561,20.9673333909776
25116,1997,31.6507936507937,21.3800000387525
25070,1997,31.8883333784161,21.1095455921057
25030,1997,31.9276922421578,20.1020511969542
25027,1997,32.0804546818589,20.4039393916275
25017,1997,32.4302564523159,20.3592307506463
25071,1997,33.0290277798971,20.5134722921583
25024,1997,32.7488888029068,19.683968316941
25910,1997,32.3655557632446,21.1127779218886
25910,1997,32.4786666234334,20.7826667149862
25910,1997,32.4111114078098,20.9738889270359
25910,1997,32.3419444825914,21.3166666560703
25911,1997,31.7836231010548,21.3313043843145
25086,1997,32.6507574428212,20.7998485276193
25132,1997,31.9743057092031,22.5226389302148
25081,1997,32.8539998118083,20.4902666982015
25076,1997,31.9984618211404,21.7561538402851
25040,1997,32.3702665964762,23.4014666493734
27040,1997,24.9057971567347,12.861449290013
27026,1997,27.6439395095363,15.7451515486746
27030,1997,26.3798666127523,14.409066619873
27037,1997,27.0929486690423,15.09679491092
27042,1997,26.8533333333333,15.9073333740234
27027,1997,27.2746377751447,15.6953623398491
27024,1997,27.9006944762336,16.3134722709656
27119,1997,28.2825641143016,15.8333333700131
27047,1997,28.9103704381872,16.2579011917114
27043,1997,27.3570834000905,16.370277788904
27123,1997,27.4737499554952,16.6758334239324
27123,1997,27.6922221713596,16.5516666836209
27036,1997,27.4140276908875,15.3530556095971
27032,1997,29.2348485137477,16.4128788745765
27123,1997,27.9778334617615,16.4023333708445
27045,1997,28.5990277396308,16.4093055857552
27044,1997,28.0720834202237,16.3906944460339
27022,1997,27.8258025086956,16.2151852007265
27046,1997,29.0515277915531,16.5874999231762
27048,1997,29.7115152821396,17.0169696663365
27016,1997,28.3087499141693,16.7695833444595
27051,1997,29.9616667164697,17.2540278169844
27034,1997,30.0204545801336,17.6995454412518
27035,1997,29.5574999915229,17.6052777899636
27054,1997,29.758055528005,17.8683333926731
27013,1997,30.1089854585952,17.4601449413576
27038,1997,28.7869333902995,17.2550666300456
27111,1997,29.4680303804802,18.5762120449182
27050,1997,30.1506945821974,17.7858333322737
27049,1997,30.2788462516589,18.486410177671
27033,1997,29.3562318829523,17.6352173210918
27053,1997,30.1768334388733,18.0973334153493
27005,1997,30.5305556191338,18.2294445037842
27052,1997,29.9382610321045,18.3137680689494
27056,1997,29.7353622325953,18.8121739401334
27029,1997,30.0033332437709,18.7443478211113
27007,1997,30.1330433721128,18.5098551598148
