"ID","COUNT","Red","Green","Blue","Opacity","X2006.Color_Red","X2006.Color_Green","X2006.Color_Blue","X2011.Color_Red","X2011.Color_Green","X2011.Color_Blue","Change.Color_Red","Change.Color_Green","Change.Color_Blue","X2006.Code","X2011.Code","X2006.2011.Code","X2006.Class","X2011.Class","X2006.2011.Class"
244,454590,237,0,0,255,0.666666666666667,0.43921568627451,0.156862745098039,0.929411764705882,0,0,0.929411764705882,0,0,82,23,8223,"Cultivated Crops","Developed, Medium Intensity","Cultivated Crops to Developed, Medium Intensity"
245,168193,170,0,0,255,0.666666666666667,0.43921568627451,0.156862745098039,0.666666666666667,0,0,0.666666666666667,0,0,82,24,8224,"Cultivated Crops","Developed, High Intensity","Cultivated Crops to Developed, High Intensity"
246,227689,178,173,163,255,0.666666666666667,0.43921568627451,0.156862745098039,0.698039215686274,0.67843137254902,0.63921568627451,0.698039215686274,0.67843137254902,0.63921568627451,82,31,8231,"Cultivated Crops","Barren Land","Cultivated Crops to Barren Land"
247,101332,104,170,99,255,0.666666666666667,0.43921568627451,0.156862745098039,0.407843137254902,0.666666666666667,0.388235294117647,0.407843137254902,0.666666666666667,0.388235294117647,82,41,8241,"Cultivated Crops","Deciduous Forest","Cultivated Crops to Deciduous Forest"
248,506615,28,99,48,255,0.666666666666667,0.43921568627451,0.156862745098039,0.109803921568627,0.388235294117647,0.188235294117647,0.109803921568627,0.388235294117647,0.188235294117647,82,42,8242,"Cultivated Crops","Evergreen Forest","Cultivated Crops to Evergreen Forest"
249,9977,181,201,142,255,0.666666666666667,0.43921568627451,0.156862745098039,0.709803921568627,0.788235294117647,0.556862745098039,0.709803921568627,0.788235294117647,0.556862745098039,82,43,8243,"Cultivated Crops","Mixed Forest","Cultivated Crops to Mixed Forest"
250,1016263,204,186,124,255,0.666666666666667,0.43921568627451,0.156862745098039,0.8,0.729411764705882,0.486274509803922,0.8,0.729411764705882,0.486274509803922,82,52,8252,"Cultivated Crops","Shrub/Scrub","Cultivated Crops to Shrub/Scrub"
251,755542,226,226,193,255,0.666666666666667,0.43921568627451,0.156862745098039,0.886274509803922,0.886274509803922,0.756862745098039,0.886274509803922,0.886274509803922,0.756862745098039,82,71,8271,"Cultivated Crops","Grassland/Herbaceous","Cultivated Crops to Grassland/Herbaceous"
252,442496,219,216,61,255,0.666666666666667,0.43921568627451,0.156862745098039,0.858823529411765,0.847058823529412,0.235294117647059,0.858823529411765,0.847058823529412,0.235294117647059,82,81,8281,"Cultivated Crops","Pasture/Hay","Cultivated Crops to Pasture/Hay"
253,1385255527,0,0,0,255,0.666666666666667,0.43921568627451,0.156862745098039,0.666666666666667,0.43921568627451,0.156862745098039,0,0,0,82,82,8282,"Cultivated Crops","Cultivated Crops","Cultivated Crops to Cultivated Crops"
254,146016,186,216,234,255,0.666666666666667,0.43921568627451,0.156862745098039,0.729411764705882,0.847058823529412,0.917647058823529,0.729411764705882,0.847058823529412,0.917647058823529,82,90,8290,"Cultivated Crops","Woody Wetlands","Cultivated Crops to Woody Wetlands"
255,246998,112,163,186,255,0.666666666666667,0.43921568627451,0.156862745098039,0.43921568627451,0.63921568627451,0.729411764705882,0.43921568627451,0.63921568627451,0.729411764705882,82,95,8295,"Cultivated Crops","Emergent Herbaceous Wetlands","Cultivated Crops to Emergent Herbaceous Wetlands"
259,189845,221,201,201,255,0.729411764705882,0.847058823529412,0.917647058823529,0.866666666666667,0.788235294117647,0.788235294117647,0.866666666666667,0.788235294117647,0.788235294117647,90,21,9021,"Woody Wetlands","Developed, Open Space","Woody Wetlands to Developed, Open Space"
260,151644,216,147,130,255,0.729411764705882,0.847058823529412,0.917647058823529,0.847058823529412,0.576470588235294,0.509803921568627,0.847058823529412,0.576470588235294,0.509803921568627,90,22,9022,"Woody Wetlands","Developed, Low Intensity","Woody Wetlands to Developed, Low Intensity"
261,78314,237,0,0,255,0.729411764705882,0.847058823529412,0.917647058823529,0.929411764705882,0,0,0.929411764705882,0,0,90,23,9023,"Woody Wetlands","Developed, Medium Intensity","Woody Wetlands to Developed, Medium Intensity"
262,23883,170,0,0,255,0.729411764705882,0.847058823529412,0.917647058823529,0.666666666666667,0,0,0.666666666666667,0,0,90,24,9024,"Woody Wetlands","Developed, High Intensity","Woody Wetlands to Developed, High Intensity"
264,4128,104,170,99,255,0.729411764705882,0.847058823529412,0.917647058823529,0.407843137254902,0.666666666666667,0.388235294117647,0.407843137254902,0.666666666666667,0.388235294117647,90,41,9041,"Woody Wetlands","Deciduous Forest","Woody Wetlands to Deciduous Forest"
265,32156,28,99,48,255,0.729411764705882,0.847058823529412,0.917647058823529,0.109803921568627,0.388235294117647,0.188235294117647,0.109803921568627,0.388235294117647,0.188235294117647,90,42,9042,"Woody Wetlands","Evergreen Forest","Woody Wetlands to Evergreen Forest"
266,1579,181,201,142,255,0.729411764705882,0.847058823529412,0.917647058823529,0.709803921568627,0.788235294117647,0.556862745098039,0.709803921568627,0.788235294117647,0.556862745098039,90,43,9043,"Woody Wetlands","Mixed Forest","Woody Wetlands to Mixed Forest"
267,128370,204,186,124,255,0.729411764705882,0.847058823529412,0.917647058823529,0.8,0.729411764705882,0.486274509803922,0.8,0.729411764705882,0.486274509803922,90,52,9052,"Woody Wetlands","Shrub/Scrub","Woody Wetlands to Shrub/Scrub"
268,169679,226,226,193,255,0.729411764705882,0.847058823529412,0.917647058823529,0.886274509803922,0.886274509803922,0.756862745098039,0.886274509803922,0.886274509803922,0.756862745098039,90,71,9071,"Woody Wetlands","Grassland/Herbaceous","Woody Wetlands to Grassland/Herbaceous"
269,24162,219,216,61,255,0.729411764705882,0.847058823529412,0.917647058823529,0.858823529411765,0.847058823529412,0.235294117647059,0.858823529411765,0.847058823529412,0.235294117647059,90,81,9081,"Woody Wetlands","Pasture/Hay","Woody Wetlands to Pasture/Hay"
270,48120,170,112,40,255,0.729411764705882,0.847058823529412,0.917647058823529,0.666666666666667,0.43921568627451,0.156862745098039,0.666666666666667,0.43921568627451,0.156862745098039,90,82,9082,"Woody Wetlands","Cultivated Crops","Woody Wetlands to Cultivated Crops"
276,45876,221,201,201,255,0.43921568627451,0.63921568627451,0.729411764705882,0.866666666666667,0.788235294117647,0.788235294117647,0.866666666666667,0.788235294117647,0.788235294117647,95,21,9521,"Emergent Herbaceous Wetlands","Developed, Open Space","Emergent Herbaceous Wetlands to Developed, Open Space"
277,40868,216,147,130,255,0.43921568627451,0.63921568627451,0.729411764705882,0.847058823529412,0.576470588235294,0.509803921568627,0.847058823529412,0.576470588235294,0.509803921568627,95,22,9522,"Emergent Herbaceous Wetlands","Developed, Low Intensity","Emergent Herbaceous Wetlands to Developed, Low Intensity"
278,24535,237,0,0,255,0.43921568627451,0.63921568627451,0.729411764705882,0.929411764705882,0,0,0.929411764705882,0,0,95,23,9523,"Emergent Herbaceous Wetlands","Developed, Medium Intensity","Emergent Herbaceous Wetlands to Developed, Medium Intensity"
279,8607,170,0,0,255,0.43921568627451,0.63921568627451,0.729411764705882,0.666666666666667,0,0,0.666666666666667,0,0,95,24,9524,"Emergent Herbaceous Wetlands","Developed, High Intensity","Emergent Herbaceous Wetlands to Developed, High Intensity"
281,1383,104,170,99,255,0.43921568627451,0.63921568627451,0.729411764705882,0.407843137254902,0.666666666666667,0.388235294117647,0.407843137254902,0.666666666666667,0.388235294117647,95,41,9541,"Emergent Herbaceous Wetlands","Deciduous Forest","Emergent Herbaceous Wetlands to Deciduous Forest"
282,12445,28,99,48,255,0.43921568627451,0.63921568627451,0.729411764705882,0.109803921568627,0.388235294117647,0.188235294117647,0.109803921568627,0.388235294117647,0.188235294117647,95,42,9542,"Emergent Herbaceous Wetlands","Evergreen Forest","Emergent Herbaceous Wetlands to Evergreen Forest"
283,335,181,201,142,255,0.43921568627451,0.63921568627451,0.729411764705882,0.709803921568627,0.788235294117647,0.556862745098039,0.709803921568627,0.788235294117647,0.556862745098039,95,43,9543,"Emergent Herbaceous Wetlands","Mixed Forest","Emergent Herbaceous Wetlands to Mixed Forest"
284,28183,204,186,124,255,0.43921568627451,0.63921568627451,0.729411764705882,0.8,0.729411764705882,0.486274509803922,0.8,0.729411764705882,0.486274509803922,95,52,9552,"Emergent Herbaceous Wetlands","Shrub/Scrub","Emergent Herbaceous Wetlands to Shrub/Scrub"
285,14641,226,226,193,255,0.43921568627451,0.63921568627451,0.729411764705882,0.886274509803922,0.886274509803922,0.756862745098039,0.886274509803922,0.886274509803922,0.756862745098039,95,71,9271,"Emergent Herbaceous Wetlands","Grassland/Herbaceous","Emergent Herbaceous Wetlands to Grassland/Herbaceous"
286,5628,219,216,61,255,0.43921568627451,0.63921568627451,0.729411764705882,0.858823529411765,0.847058823529412,0.235294117647059,0.858823529411765,0.847058823529412,0.235294117647059,95,81,9581,"Emergent Herbaceous Wetlands","Pasture/Hay","Emergent Herbaceous Wetlands to Pasture/Hay"
287,27152,170,112,40,255,0.43921568627451,0.63921568627451,0.729411764705882,0.666666666666667,0.43921568627451,0.156862745098039,0.666666666666667,0.43921568627451,0.156862745098039,95,82,9582,"Emergent Herbaceous Wetlands","Cultivated Crops","Emergent Herbaceous Wetlands to Cultivated Crops"
